Source,Target,Capacity,Flow
86,125,48,0
86,127,35,0
86,142,17,0
86,199,29,0
87,5,43,0
87,20,18,0
87,36,45,0
87,50,3,0
87,91,50,0
87,104,26,0
87,134,38,0
87,137,4,0
87,138,23,0
87,147,42,0
87,152,18,0
87,161,28,0
87,180,11,0
87,182,46,0
88,4,50,0
88,7,6,0
88,10,25,0
88,12,3,0
88,21,19,0
88,27,48,0
88,109,40,0
88,117,13,0
88,120,45,0
88,126,47,0
88,131,36,0
88,141,42,0
88,142,21,0
88,174,33,0
89,0,46,0
89,13,3,0
89,15,50,0
89,54,7,0
89,55,48,0
89,79,47,0
89,81,41,0
89,96,28,0
89,151,19,0
89,168,42,0
89,179,38,0
89,191,9,0
89,193,36,0
90,12,28,0
90,28,28,0
90,31,50,0
90,34,13,0
90,59,11,0
90,69,9,0
90,88,15,0
90,128,10,0
90,133,15,0
90,142,35,0
90,159,19,0
90,167,50,0
90,184,5,0
91,5,46,0
91,32,42,0
91,36,7,0
91,108,10,0
91,134,36,0
91,143,17,0
91,153,17,0
91,161,41,0
91,166,36,0
91,180,46,0
91,182,30,0
91,196,14,0
92,2,46,0
92,23,6,0
92,26,39,0
92,40,27,0
92,44,40,0
92,58,38,0
92,80,36,0
92,85,27,0
92,97,10,0
92,115,14,0
92,130,44,0
92,152,29,0
93,84,10,0
93,160,33,0
93,183,20,0
94,22,25,0
94,23,26,0
94,32,17,0
94,36,21,0
94,44,6,0
94,53,17,0
94,64,25,0
94,80,20,0
94,87,12,0
94,91,40,0
94,92,37,0
94,130,12,0
94,134,4,0
94,138,15,0
94,147,3,0
94,165,14,0
94,182,49,0
94,195,34,0
95,6,40,0
95,35,20,0
95,61,42,0
95,62,32,0
95,66,43,0
95,101,1,0
95,126,2,0
95,155,48,0
95,163,3,0
96,29,23,0
96,43,21,0
96,78,15,0
96,118,21,0
96,151,34,0
96,154,44,0
96,168,5,0
96,169,49,0
96,177,44,0
96,179,9,0
96,191,48,0
97,24,32,0
97,40,10,0
97,44,3,0
97,58,9,0
97,80,1,0
97,115,34,0
97,136,6,0
98,9,21,0
98,45,13,0
98,56,3,0
98,60,4,0
98,93,6,0
98,102,38,0
98,114,16,0
98,139,16,0
98,149,18,0
98,173,18,0
99,23,16,0
99,26,18,0
99,32,6,0
99,40,30,0
99,44,38,0
99,64,28,0
99,85,38,0
99,92,25,0
99,97,28,0
99,115,4,0
99,130,25,0
100,5,42,0
100,20,36,0
100,25,27,0
100,48,47,0
100,50,40,0
100,82,8,0
100,87,44,0
100,91,26,0
100,108,42,0
100,116,20,0
100,137,39,0
100,139,5,0
100,144,33,0
100,153,36,0
100,182,31,0
100,187,43,0
101,6,23,0
101,45,24,0
101,98,50,0
101,122,23,0
101,124,6,0
101,132,44,0
101,133,5,0
101,149,4,0
101,163,15,0
101,164,3,0
101,175,22,0
101,189,15,0
102,9,35,0
102,56,17,0
102,60,27,0
102,82,19,0
102,84,16,0
102,93,7,0
102,107,12,0
102,132,49,0
102,149,31,0
102,170,3,0
102,173,5,0
102,183,14,0
102,189,14,0
103,22,25,0
103,32,39,0
103,47,43,0
103,80,1,0
103,94,16,0
103,121,6,0
103,150,39,0
103,152,7,0
103,169,3,0
103,177,15,0
103,181,12,0
104,5,44,0
104,48,31,0
104,91,7,0
104,100,41,0
104,106,17,0
104,108,18,0
104,138,49,0
104,144,46,0
104,146,37,0
104,180,39,0
104,187,45,0
105,5,38,0
105,45,7,0
105,98,8,0
105,100,39,0
105,107,40,0
105,146,42,0
105,147,10,0
105,175,2,0
105,190,40,0
105,197,10,0
106,85,5,0
106,92,10,0
106,94,17,0
106,115,37,0
106,136,39,0
106,152,27,0
107,56,18,0
107,60,44,0
107,98,32,0
107,101,46,0
107,122,10,0
107,145,17,0
107,149,12,0
107,156,19,0
107,164,2,0
107,175,6,0
108,5,16,0
108,48,42,0
108,87,27,0
108,138,23,0
108,161,35,0
108,182,33,0
108,187,24,0
109,10,8,0
109,21,2,0
109,31,13,0
109,34,26,0
109,49,30,0
109,51,6,0
109,90,33,0
109,118,6,0
109,131,49,0
109,178,44,0
109,199,31,0
110,10,48,0
110,21,19,0
110,33,17,0
110,34,31,0
110,76,28,0
110,79,37,0
110,120,46,0
110,125,18,0
110,142,7,0
110,179,6,0
110,199,17,0
111,35,36,0
111,52,46,0
111,61,8,0
111,95,44,0
111,101,48,0
111,145,9,0
112,8,12,0
112,36,4,0
112,38,40,0
112,59,31,0
112,105,10,0
112,133,6,0
112,148,29,0
112,171,42,0
112,194,24,0
112,197,23,0
113,54,7,0
113,72,30,0
113,77,19,0
113,83,39,0
113,89,9,0
113,158,12,0
113,168,28,0
113,179,50,0
114,9,20,0
114,82,1,0
114,93,49,0
114,102,49,0
114,116,2,0
114,119,50,0
114,160,15,0
114,183,37,0
114,189,37,0
115,26,2,0
115,40,2,0
115,42,48,0
115,53,11,0
115,58,16,0
115,64,21,0
115,85,46,0
115,129,4,0
116,48,16,0
116,50,35,0
116,56,41,0
116,60,38,0
116,82,1,0
116,98,11,0
116,102,7,0
116,105,44,0
116,139,46,0
116,143,9,0
116,173,8,0
116,175,45,0
116,183,16,0
117,4,21,0
117,8,35,0
117,21,33,0
117,49,5,0
117,51,17,0
117,59,21,0
117,69,39,0
117,90,38,0
117,109,45,0
117,126,22,0
117,131,31,0
117,133,16,0
117,142,30,0
117,159,2,0
117,167,15,0
117,184,42,0
118,8,14,0
118,11,19,0
118,46,46,0
118,49,2,0
118,69,11,0
118,90,4,0
118,117,38,0
118,135,25,0
118,159,49,0
118,188,19,0
119,56,50,0
119,93,28,0
119,102,21,0
119,107,48,0
119,189,40,0
120,10,22,0
120,34,17,0
120,90,14,0
120,109,45,0
120,131,29,0
120,142,29,0
120,151,31,0
120,172,10,0
120,184,19,0
121,123,34,0
121,150,30,0
121,169,13,0
122,12,12,0
122,59,36,0
122,61,43,0
122,62,50,0
122,95,50,0
122,111,21,0
122,124,28,0
122,133,28,0
122,145,3,0
122,155,1,0
122,160,49,0
122,163,45,0
122,164,3,0
123,47,33,0
123,103,13,0
123,150,33,0
123,166,44,0
123,169,35,0
123,176,8,0
123,177,7,0
123,186,44,0
124,4,43,0
124,8,49,0
124,75,22,0
124,105,41,0
124,112,32,0
124,148,9,0
124,171,33,0
124,175,9,0
124,197,20,0
125,30,26,0
125,34,22,0
125,76,28,0
125,127,3,0
125,151,23,0
125,193,7,0
125,199,12,0
126,4,22,0
126,12,47,0
126,41,14,0
126,51,8,0
126,52,13,0
126,62,22,0
126,69,40,0
126,90,46,0
126,155,29,0
126,159,26,0
126,174,1,0
127,10,5,0
127,17,49,0
127,33,16,0
127,110,34,0
127,120,11,0
127,142,27,0
127,172,33,0
127,178,7,0
127,199,26,0
128,4,42,0
128,8,37,0
128,21,25,0
128,28,49,0
128,34,46,0
128,70,47,0
128,109,46,0
128,117,36,0
128,118,34,0
128,120,42,0
128,142,2,0
128,148,12,0
128,154,34,0
128,167,11,0
128,188,40,0
129,24,30,0
129,53,24,0
129,74,37,0
129,106,44,0
130,2,19,0
130,22,16,0
130,23,21,0
130,32,17,0
130,36,16,0
130,38,34,0
130,91,30,0
130,103,32,0
130,123,41,0
130,150,46,0
130,152,6,0
130,165,23,0
130,166,20,0
130,176,36,0
130,195,21,0
131,4,15,0
131,10,29,0
131,19,33,0
131,34,4,0
131,51,3,0
131,69,14,0
131,90,10,0
131,126,50,0
131,135,24,0
131,141,16,0
131,142,35,0
131,159,42,0
131,178,48,0
132,45,30,0
132,60,22,0
132,98,6,0
132,105,26,0
132,107,11,0
132,112,12,0
132,116,37,0
132,122,22,0
132,124,28,0
132,149,22,0
132,171,23,0
132,183,16,0
132,190,19,0
133,8,42,0
133,28,28,0
133,51,22,0
133,124,36,0
133,126,15,0
133,135,16,0
133,155,50,0
133,163,21,0
133,171,23,0
133,188,5,0
134,2,10,0
134,5,10,0
134,48,42,0
134,75,8,0
134,112,41,0
134,130,38,0
134,138,44,0
134,143,45,0
134,147,11,0
134,166,35,0
134,182,27,0
134,187,12,0
134,194,33,0
134,195,28,0
134,196,10,0
135,4,45,0
135,12,46,0
135,21,13,0
135,31,4,0
135,41,17,0
135,49,14,0
135,51,13,0
135,59,50,0
135,62,48,0
135,88,50,0
135,90,21,0
135,109,27,0
135,117,14,0
135,126,36,0
135,128,34,0
135,142,47,0
135,148,24,0
135,155,15,0
135,159,23,0
135,167,38,0
135,174,10,0
136,18,7,0
136,24,9,0
136,26,48,0
136,42,45,0
136,44,41,0
136,53,8,0
136,74,38,0
136,92,28,0
136,94,46,0
136,99,43,0
136,115,39,0
136,130,22,0
136,152,33,0
136,195,50,0
137,20,42,0
137,32,46,0
137,36,12,0
137,38,26,0
137,48,45,0
137,50,46,0
137,91,36,0
137,94,24,0
137,104,49,0
137,108,41,0
137,134,17,0
137,138,2,0
137,140,16,0
137,143,19,0
137,144,22,0
137,146,2,0
137,147,4,0
137,152,19,0
137,161,38,0
137,180,49,0
137,195,43,0
137,196,42,0
138,20,35,0
138,53,41,0
138,63,42,0
138,91,13,0
138,100,9,0
138,106,29,0
138,143,34,0
138,144,38,0
138,152,16,0
138,165,24,0
138,180,36,0
138,182,28,0
138,187,23,0
139,25,15,0
139,50,40,0
139,93,28,0
139,102,27,0
139,114,16,0
139,140,41,0
139,143,48,0
139,146,20,0
139,153,25,0
139,173,30,0
139,183,44,0
140,9,19,0
140,48,46,0
140,82,12,0
140,87,43,0
140,100,39,0
140,108,28,0
140,116,36,0
140,143,29,0
140,173,8,0
141,10,7,0
141,19,18,0
141,33,20,0
141,120,5,0
141,127,1,0
141,174,36,0
141,184,47,0
141,192,49,0
142,21,9,0
142,30,48,0
142,67,33,0
142,109,28,0
142,151,31,0
142,159,12,0
142,178,37,0
142,184,33,0
142,199,46,0
143,5,20,0
143,20,22,0
143,25,38,0
143,48,36,0
143,50,10,0
143,75,4,0
143,87,8,0
143,100,7,0
143,104,13,0
143,105,11,0
143,108,29,0
143,144,11,0
143,146,48,0
143,153,15,0
143,161,47,0
143,162,33,0
143,165,4,0
143,171,41,0
143,182,4,0
143,183,4,0
143,187,34,0
144,2,30,0
144,20,45,0
144,50,25,0
144,63,15,0
144,87,44,0
144,91,2,0
144,94,24,0
144,108,45,0
144,130,11,0
144,134,38,0
144,152,30,0
144,162,31,0
144,180,40,0
144,187,49,0
144,195,7,0
145,84,7,0
145,98,7,0
145,101,12,0
145,102,22,0
145,119,3,0
145,132,22,0
145,149,33,0
145,156,42,0
145,160,9,0
145,164,14,0
146,5,8,0
146,20,49,0
146,25,13,0
146,48,4,0
146,50,9,0
146,82,21,0
146,87,11,0
146,91,35,0
146,100,48,0
146,108,16,0
146,116,12,0
146,134,15,0
146,138,20,0
146,140,15,0
146,144,26,0
146,162,35,0
146,165,22,0
146,182,43,0
146,187,10,0
147,36,25,0
147,38,38,0
147,70,13,0
147,91,21,0
147,112,32,0
147,130,4,0
147,144,49,0
147,152,6,0
147,165,32,0
147,166,28,0
147,171,30,0
147,195,3,0
147,196,42,0
148,4,47,0
148,12,2,0
148,28,36,0
148,41,3,0
148,49,39,0
148,51,50,0
148,70,45,0
148,90,48,0
148,117,15,0
148,126,1,0
148,133,9,0
148,163,20,0
148,167,10,0
149,56,19,0
149,84,34,0
149,93,26,0
149,119,18,0
149,156,17,0
149,160,39,0
149,164,31,0
150,18,10,0
150,44,18,0
150,80,18,0
150,92,1,0
150,97,9,0
150,99,25,0
150,176,45,0
150,181,43,0
151,21,10,0
151,30,46,0
151,76,22,0
151,77,22,0
151,79,20,0
151,86,26,0
151,109,21,0
151,110,7,0
151,127,7,0
151,154,30,0
151,172,38,0
151,199,30,0
152,2,37,0
152,22,32,0
152,23,33,0
152,36,45,0
152,44,13,0
152,47,8,0
152,53,39,0
152,63,14,0
152,74,34,0
152,91,41,0
152,94,31,0
152,134,27,0
152,181,22,0
152,195,4,0
153,20,9,0
153,87,12,0
153,105,39,0
153,108,38,0
153,116,26,0
153,137,42,0
153,140,1,0
153,144,1,0
153,146,12,0
153,162,47,0
153,183,39,0
154,11,9,0
154,43,16,0
154,77,36,0
154,79,41,0
154,89,27,0
154,109,9,0
154,118,24,0
154,159,23,0
154,168,22,0
154,191,14,0
155,62,7,0
155,90,15,0
155,111,33,0
155,117,44,0
155,124,48,0
155,148,1,0
155,163,32,0
155,190,21,0
156,61,4,0
156,62,44,0
156,73,8,0
156,95,14,0
156,101,22,0
156,111,19,0
156,122,15,0
156,132,18,0
156,160,1,0
156,164,45,0
157,15,49,0
157,83,43,0
157,185,27,0
158,13,34,0
158,15,7,0
158,16,31,0
158,54,22,0
158,65,39,0
158,83,15,0
158,89,26,0
158,157,12,0
158,168,2,0
158,185,47,0
158,191,13,0
159,12,6,0
159,21,33,0
159,31,19,0
159,41,14,0
159,69,23,0
159,86,4,0
159,88,17,0
159,109,4,0
159,120,14,0
159,128,23,0
160,56,44,0
160,60,14,0
160,84,42,0
160,98,30,0
160,101,47,0
160,102,28,0
160,107,4,0
160,119,3,0
160,132,38,0
160,170,35,0
161,2,31,0
161,5,45,0
161,50,13,0
161,100,2,0
161,104,45,0
161,106,45,0
161,138,20,0
161,144,30,0
161,146,33,0
161,162,2,0
161,180,11,0
161,182,15,0
162,20,17,0
162,48,4,0
162,50,31,0
162,63,23,0
162,87,45,0
162,91,11,0
162,100,44,0
162,104,31,0
162,108,24,0
162,116,6,0
162,137,18,0
162,138,21,0
162,140,1,0
162,180,13,0
162,182,36,0
162,187,22,0
163,6,50,0
163,14,47,0
163,51,29,0
163,52,31,0
163,59,50,0
163,62,25,0
163,73,35,0
163,111,47,0
163,124,12,0
163,126,50,0
163,135,30,0
163,156,23,0
164,6,12,0
164,62,50,0
164,95,10,0
164,111,47,0
164,160,32,0
164,163,14,0
164,189,1,0
165,2,50,0
165,22,9,0
165,48,24,0
165,63,13,0
165,85,37,0
165,87,17,0
165,91,28,0
165,104,41,0
