Source,Target,Capacity,Flow
17,35,2,0
17,45,20,0
17,47,31,0
17,49,10,0
17,58,49,0
17,59,40,0
17,67,11,0
17,73,35,0
17,75,24,0
17,82,44,0
17,83,48,0
17,89,38,0
17,90,6,0
17,94,29,0
17,96,28,0
17,98,11,0
17,101,24,0
17,102,23,0
17,108,49,0
17,114,49,0
17,116,38,0
17,122,32,0
17,125,49,0
17,131,35,0
17,136,43,0
17,141,45,0
17,144,46,0
17,149,1,0
17,175,16,0
17,184,5,0
17,187,27,0
17,189,29,0
18,7,33,0
18,8,3,0
18,22,29,0
18,29,10,0
18,34,4,0
18,35,4,0
18,45,39,0
18,54,24,0
18,59,16,0
18,68,1,0
18,73,45,0
18,77,35,0
18,96,49,0
18,98,8,0
18,100,38,0
18,110,23,0
18,111,30,0
18,113,49,0
18,114,48,0
18,118,19,0
18,153,30,0
18,155,45,0
18,160,3,0
18,185,7,0
19,37,36,0
19,39,42,0
19,40,29,0
19,41,34,0
19,57,21,0
19,70,20,0
19,81,4,0
19,93,11,0
19,107,22,0
19,130,47,0
19,145,42,0
19,188,37,0
19,193,28,0
20,4,16,0
20,24,40,0
20,25,38,0
20,32,50,0
20,36,15,0
20,54,31,0
20,73,24,0
20,74,26,0
20,86,34,0
20,122,44,0
20,124,13,0
20,125,15,0
20,127,39,0
20,128,31,0
20,131,22,0
20,134,28,0
20,137,41,0
20,138,25,0
20,147,19,0
20,149,12,0
20,158,2,0
20,172,48,0
20,178,21,0
20,179,34,0
20,187,50,0
20,195,13,0
21,16,5,0
21,34,10,0
21,46,42,0
21,56,26,0
21,62,18,0
21,87,25,0
21,106,18,0
21,114,38,0
21,146,9,0
21,153,43,0
21,160,37,0
21,185,13,0
21,190,45,0
22,8,31,0
22,17,3,0
22,24,13,0
22,29,18,0
22,35,26,0
22,45,27,0
22,47,44,0
22,49,23,0
22,53,43,0
22,54,33,0
22,58,15,0
22,59,13,0
22,68,40,0
22,71,14,0
22,73,25,0
22,75,10,0
22,76,19,0
22,96,48,0
22,98,19,0
22,100,29,0
22,102,21,0
22,106,7,0
22,118,17,0
22,121,23,0
22,155,21,0
22,176,14,0
22,181,35,0
23,0,12,0
23,31,23,0
23,78,4,0
23,84,5,0
23,91,25,0
23,95,35,0
23,99,37,0
23,115,30,0
23,117,17,0
23,129,11,0
23,140,26,0
23,148,15,0
23,150,8,0
23,151,40,0
23,171,45,0
23,188,14,0
24,4,46,0
24,9,48,0
24,50,13,0
24,53,41,0
24,54,37,0
24,58,35,0
24,66,20,0
24,67,11,0
24,82,48,0
24,92,20,0
24,116,39,0
24,127,2,0
24,136,2,0
24,142,13,0
24,158,3,0
24,163,8,0
24,174,5,0
24,184,16,0
24,189,45,0
25,24,19,0
25,32,41,0
25,38,15,0
25,52,35,0
25,58,27,0
25,73,20,0
25,83,49,0
25,100,49,0
25,101,20,0
25,116,14,0
25,122,8,0
25,126,48,0
25,134,40,0
25,138,2,0
25,157,36,0
25,158,21,0
25,172,21,0
25,178,8,0
25,191,12,0
25,196,19,0
26,19,41,0
26,40,34,0
26,48,31,0
26,50,36,0
26,70,8,0
26,78,16,0
26,80,11,0
26,81,25,0
26,88,7,0
26,93,25,0
26,109,21,0
26,112,23,0
26,115,41,0
26,117,25,0
26,130,30,0
26,135,20,0
26,143,30,0
26,145,2,0
26,151,3,0
26,154,6,0
26,165,37,0
26,167,45,0
26,173,44,0
26,174,23,0
26,177,10,0
26,184,26,0
26,188,18,0
26,199,17,0
27,1,45,0
27,7,17,0
27,12,9,0
27,21,14,0
27,30,5,0
27,34,43,0
27,35,4,0
27,43,20,0
27,46,1,0
27,56,42,0
27,71,37,0
27,76,26,0
27,77,31,0
27,87,9,0
27,103,35,0
27,114,41,0
27,128,6,0
27,132,2,0
27,156,33,0
27,170,39,0
27,185,44,0
28,17,30,0
28,20,45,0
28,22,37,0
28,24,32,0
28,59,2,0
28,71,1,0
28,75,24,0
28,82,17,0
28,90,50,0
28,92,49,0
28,98,13,0
28,111,6,0
28,114,1,0
28,119,45,0
28,125,6,0
28,142,8,0
28,144,24,0
28,146,28,0
28,149,39,0
28,162,47,0
28,163,8,0
28,174,43,0
28,181,23,0
28,189,24,0
28,195,35,0
28,197,13,0
29,7,30,0
29,12,20,0
29,28,23,0
29,34,20,0
29,45,5,0
29,51,36,0
29,54,21,0
29,56,33,0
29,59,12,0
29,71,14,0
29,73,33,0
29,75,48,0
29,77,9,0
29,90,21,0
29,92,24,0
29,96,48,0
29,98,42,0
29,106,39,0
29,110,7,0
29,111,7,0
29,118,3,0
29,122,32,0
29,146,46,0
29,149,3,0
29,163,31,0
29,181,13,0
29,185,29,0
29,189,34,0
30,0,50,0
30,4,40,0
30,10,7,0
30,13,45,0
30,14,37,0
30,28,13,0
30,45,44,0
30,49,8,0
30,53,43,0
30,55,22,0
30,56,40,0
30,61,38,0
30,71,3,0
30,72,50,0
30,79,34,0
30,80,47,0
30,99,18,0
30,105,21,0
30,114,43,0
30,119,49,0
30,120,4,0
30,121,21,0
30,129,34,0
30,131,7,0
30,137,23,0
30,142,25,0
30,152,47,0
30,162,5,0
30,164,29,0
30,166,6,0
30,174,9,0
30,182,30,0
30,187,26,0
30,198,41,0
31,13,41,0
31,64,26,0
31,78,27,0
31,84,26,0
31,91,9,0
31,143,25,0
31,150,29,0
31,165,13,0
31,171,9,0
31,182,27,0
31,183,41,0
31,186,4,0
32,2,43,0
32,9,36,0
32,24,26,0
32,36,33,0
32,83,42,0
32,122,45,0
32,125,19,0
32,126,38,0
32,136,12,0
32,147,35,0
32,157,15,0
32,158,35,0
32,159,47,0
32,172,7,0
33,15,16,0
33,19,10,0
33,26,6,0
33,37,24,0
33,39,1,0
33,48,40,0
33,50,50,0
33,57,2,0
33,65,47,0
33,81,38,0
33,93,42,0
33,112,32,0
33,117,11,0
33,133,31,0
33,139,22,0
33,143,25,0
33,151,17,0
33,164,4,0
33,167,28,0
33,177,29,0
33,186,39,0
33,199,36,0
34,12,18,0
34,16,5,0
34,22,28,0
34,35,15,0
34,46,12,0
34,49,33,0
34,59,50,0
34,68,18,0
34,87,20,0
34,96,45,0
34,111,26,0
34,118,18,0
34,121,4,0
34,128,20,0
34,144,15,0
34,149,7,0
34,153,7,0
34,156,40,0
34,161,16,0
34,166,47,0
34,189,23,0
34,197,26,0
35,4,30,0
35,7,45,0
35,12,26,0
35,16,11,0
35,28,12,0
35,29,49,0
35,30,21,0
35,53,6,0
35,54,42,0
35,59,46,0
35,66,38,0
35,68,50,0
35,72,33,0
35,75,17,0
35,77,40,0
35,89,3,0
35,103,21,0
35,108,28,0
35,114,5,0
35,118,8,0
35,120,20,0
35,121,46,0
35,141,20,0
35,149,40,0
35,160,14,0
35,163,35,0
35,166,33,0
35,175,6,0
35,176,44,0
35,181,41,0
35,185,9,0
35,189,48,0
35,197,15,0
36,24,18,0
36,25,50,0
36,58,38,0
36,69,35,0
36,83,46,0
36,86,24,0
36,94,46,0
36,116,31,0
36,127,50,0
36,136,41,0
36,138,22,0
36,157,4,0
36,158,7,0
36,178,9,0
36,179,35,0
36,191,38,0
37,15,39,0
37,26,27,0
37,48,10,0
37,57,42,0
37,60,48,0
37,81,49,0
37,95,33,0
37,107,3,0
37,117,33,0
37,130,46,0
37,133,49,0
37,143,11,0
37,151,45,0
37,168,21,0
37,173,34,0
37,177,17,0
38,2,14,0
38,17,28,0
38,20,33,0
38,24,44,0
38,32,49,0
38,36,25,0
38,47,1,0
38,69,49,0
38,74,40,0
38,82,21,0
38,83,7,0
38,94,30,0
38,116,34,0
38,122,19,0
38,123,39,0
38,147,21,0
38,149,15,0
38,158,13,0
38,159,7,0
39,26,11,0
39,37,14,0
39,41,39,0
39,57,23,0
39,81,31,0
39,88,15,0
39,93,28,0
39,95,37,0
39,99,13,0
39,107,44,0
39,109,28,0
39,115,27,0
39,130,22,0
39,135,11,0
39,145,39,0
39,154,38,0
39,165,10,0
39,167,13,0
39,168,27,0
39,177,24,0
40,33,1,0
40,37,10,0
40,39,48,0
40,41,26,0
40,48,37,0
40,60,27,0
40,81,49,0
40,85,45,0
40,88,47,0
40,117,36,0
40,133,25,0
40,135,50,0
40,143,5,0
40,145,5,0
40,151,1,0
40,154,29,0
40,167,39,0
40,192,2,0
40,193,4,0
41,26,13,0
41,33,17,0
41,37,7,0
41,48,9,0
41,60,31,0
41,65,29,0
41,70,17,0
41,78,12,0
41,81,29,0
41,93,50,0
41,107,43,0
41,135,6,0
41,143,40,0
41,151,15,0
41,168,11,0
41,177,2,0
41,188,36,0
41,199,22,0
42,1,38,0
42,3,3,0
42,5,6,0
42,6,41,0
42,10,31,0
42,14,26,0
42,43,46,0
42,61,42,0
42,63,14,0
42,84,6,0
42,91,5,0
42,105,29,0
42,129,46,0
42,140,12,0
42,169,33,0
42,183,40,0
43,1,20,0
43,5,17,0
43,10,17,0
43,30,22,0
43,44,1,0
43,46,11,0
43,79,6,0
43,105,41,0
43,129,2,0
43,161,21,0
43,182,42,0
43,194,21,0
43,198,37,0
44,3,3,0
44,11,39,0
44,14,35,0
44,21,36,0
44,27,35,0
44,34,50,0
44,46,27,0
44,62,36,0
44,72,48,0
44,87,2,0
44,146,41,0
44,161,25,0
44,166,42,0
44,170,10,0
44,180,27,0
45,4,37,0
45,12,18,0
45,27,48,0
45,28,15,0
45,34,34,0
45,35,34,0
45,49,9,0
45,51,4,0
45,59,39,0
45,66,44,0
45,72,19,0
45,74,9,0
45,75,29,0
45,76,28,0
45,77,45,0
45,82,15,0
45,89,2,0
45,90,25,0
45,98,14,0
45,103,35,0
45,108,44,0
45,110,44,0
45,114,41,0
45,120,38,0
45,122,39,0
45,131,10,0
45,134,4,0
45,144,38,0
45,146,3,0
45,155,1,0
45,163,48,0
45,176,13,0
45,181,4,0
45,185,38,0
45,189,37,0
45,195,22,0
45,197,16,0
46,3,6,0
46,6,43,0
46,11,13,0
46,12,28,0
46,14,36,0
46,56,24,0
46,62,44,0
46,72,19,0
46,87,41,0
46,114,23,0
46,146,24,0
46,156,1,0
46,161,44,0
46,170,5,0
46,190,18,0
47,20,45,0
47,24,24,0
47,28,27,0
47,29,26,0
47,35,31,0
47,45,12,0
47,49,50,0
47,50,13,0
47,55,9,0
47,58,2,0
47,74,34,0
47,76,31,0
47,89,6,0
47,90,32,0
47,94,39,0
47,96,33,0
47,98,14,0
47,114,37,0
47,122,23,0
47,125,27,0
47,131,41,0
47,139,23,0
47,141,23,0
47,149,1,0
47,163,16,0
47,164,29,0
47,178,34,0
47,181,45,0
47,187,50,0
47,189,7,0
47,191,35,0
48,39,28,0
48,50,39,0
48,55,21,0
48,60,43,0
48,67,41,0
48,78,23,0
48,81,41,0
48,95,6,0
48,99,18,0
48,105,43,0
48,109,30,0
48,115,10,0
48,135,20,0
48,137,28,0
48,143,9,0
48,145,10,0
48,150,44,0
48,151,45,0
48,162,30,0
48,165,32,0
48,168,29,0
48,182,14,0
49,7,47,0
49,8,37,0
49,18,8,0
49,24,33,0
49,27,2,0
49,28,42,0
49,29,16,0
49,35,20,0
49,53,29,0
49,54,15,0
49,55,29,0
49,56,16,0
49,66,5,0
49,67,45,0
49,71,26,0
49,74,12,0
49,75,14,0
49,76,17,0
49,77,32,0
49,96,27,0
49,106,17,0
49,110,24,0
49,111,37,0
49,120,19,0
49,128,14,0
49,137,24,0
49,141,11,0
49,142,28,0
49,144,1,0
49,149,30,0
49,162,32,0
49,175,6,0
49,181,43,0
49,187,5,0
49,189,9,0
49,195,14,0
50,9,37,0
50,17,22,0
50,20,24,0
50,28,36,0
50,38,37,0
50,55,34,0
50,74,28,0
50,94,12,0
50,101,28,0
50,120,44,0
50,127,31,0
50,138,5,0
50,139,29,0
50,142,18,0
50,154,50,0
50,158,46,0
50,167,28,0
50,172,41,0
50,177,43,0
50,184,18,0
50,191,20,0
50,196,37,0
51,8,45,0
51,18,13,0
51,22,46,0
51,34,44,0
51,35,26,0
51,66,23,0
51,68,36,0
51,82,1,0
51,96,45,0
51,98,42,0
51,106,28,0
51,110,27,0
51,113,33,0
51,114,27,0
51,153,29,0
51,155,42,0
51,156,39,0
51,163,12,0
51,180,9,0
51,185,20,0
52,9,26,0
52,20,24,0
52,24,6,0
52,32,2,0
52,36,39,0
52,38,17,0
52,50,41,0
52,69,27,0
52,74,45,0
52,85,22,0
52,89,40,0
52,90,45,0
52,116,47,0
52,126,35,0
52,127,34,0
52,134,40,0
52,147,5,0
52,157,3,0
52,158,21,0
52,172,9,0
52,178,40,0
52,191,48,0
52,196,43,0
53,4,3,0
53,17,40,0
53,20,36,0
53,28,46,0
53,29,12,0
53,45,46,0
53,47,6,0
53,50,5,0
53,54,18,0
53,56,26,0
53,58,1,0
53,59,41,0
53,67,44,0
53,71,8,0
53,73,11,0
53,74,8,0
53,75,19,0
53,76,30,0
53,98,19,0
53,103,37,0
53,112,36,0
53,114,33,0
53,121,19,0
53,125,49,0
53,128,2,0
53,137,37,0
53,139,5,0
53,141,24,0
53,144,8,0
53,162,48,0
53,167,4,0
53,187,46,0
54,4,15,0
54,17,33,0
54,28,34,0
54,38,4,0
54,45,48,0
54,47,45,0
54,66,35,0
54,71,35,0
54,74,46,0
54,75,8,0
54,82,33,0
54,86,50,0
54,102,32,0
54,108,12,0
54,114,16,0
54,121,19,0
54,128,14,0
54,134,19,0
54,136,50,0
54,137,37,0
54,159,34,0
54,176,26,0
54,181,17,0
55,4,36,0
55,11,32,0
55,14,15,0
55,15,33,0
55,28,16,0
55,53,34,0
55,65,48,0
55,71,20,0
55,74,49,0
55,76,25,0
55,79,18,0
55,88,9,0
55,120,12,0
55,121,28,0
55,128,18,0
55,133,36,0
55,134,27,0
55,139,19,0
55,142,2,0
55,143,12,0
55,154,47,0
55,165,32,0
55,175,19,0
55,183,25,0
55,184,47,0
55,187,41,0
55,195,24,0
55,197,30,0
56,7,18,0
56,12,7,0
56,28,23,0
56,34,43,0
56,35,26,0
56,43,42,0
56,44,28,0
56,45,28,0
56,59,14,0
56,75,41,0
56,87,41,0
56,96,8,0
56,103,15,0
56,106,37,0
56,110,44,0
56,111,20,0
56,113,20,0
56,114,31,0
56,121,33,0
56,128,36,0
56,144,41,0
56,146,11,0
56,153,10,0
56,156,40,0
56,175,35,0
56,190,32,0
56,197,45,0
57,26,20,0
57,40,34,0
57,41,49,0
57,48,5,0
57,107,40,0
57,135,39,0
57,145,34,0
57,151,31,0
57,168,47,0
57,173,32,0
57,192,16,0
58,2,12,0
58,9,1,0
58,20,12,0
58,28,16,0
58,32,12,0
58,38,7,0
58,50,2,0
58,52,25,0
58,54,27,0
58,74,46,0
58,82,26,0
58,90,19,0
58,92,38,0
58,94,6,0
58,100,4,0
58,116,34,0
58,123,17,0
58,134,36,0
58,136,29,0
58,141,32,0
58,147,34,0
58,157,50,0
58,159,39,0
58,163,41,0
58,179,2,0
58,184,17,0
58,191,35,0
58,195,28,0
58,196,36,0
59,4,31,0
59,7,5,0
59,16,23,0
59,27,10,0
59,47,16,0
59,49,35,0
59,51,41,0
59,54,43,0
59,68,2,0
59,72,47,0
59,75,25,0
59,77,39,0
59,82,9,0
59,92,19,0
59,96,26,0
59,118,29,0
59,121,7,0
59,122,43,0
59,131,33,0
59,141,24,0
59,142,18,0
59,144,29,0
59,149,20,0
59,153,20,0
59,166,3,0
59,176,23,0
59,185,12,0
59,189,20,0
59,195,40,0
60,19,45,0
60,26,50,0
60,33,28,0
60,39,14,0
60,57,13,0
60,65,9,0
60,78,21,0
60,80,50,0
60,93,20,0
60,99,36,0
60,107,25,0
60,117,49,0
60,130,25,0
60,145,8,0
60,154,31,0
60,167,46,0
60,173,38,0
60,177,5,0
60,188,13,0
61,5,42,0
61,6,6,0
61,11,24,0
61,23,2,0
61,31,23,0
61,43,44,0
61,80,43,0
61,91,43,0
61,99,20,0
61,105,23,0
61,129,3,0
61,132,38,0
61,162,3,0
61,165,21,0
61,169,15,0
61,171,30,0
61,182,15,0
61,183,48,0
61,194,29,0
61,198,7,0
62,12,18,0
62,16,28,0
62,27,13,0
62,34,14,0
62,51,5,0
62,56,36,0
62,68,31,0
62,77,40,0
62,110,42,0
62,113,8,0
62,114,3,0
62,153,5,0
62,156,41,0
62,166,6,0
62,185,11,0
63,0,50,0
63,5,45,0
63,23,7,0
63,31,39,0
63,61,37,0
63,79,20,0
63,97,48,0
63,105,45,0
63,129,20,0
63,132,12,0
63,140,30,0
63,169,1,0
63,171,20,0
63,182,13,0
63,194,19,0
64,10,38,0
64,13,20,0
64,14,14,0
64,23,31,0
64,42,25,0
64,43,4,0
64,61,48,0
64,63,33,0
64,84,45,0
64,91,13,0
64,99,49,0
64,115,29,0
64,129,46,0
64,169,49,0
64,182,44,0
64,183,10,0
64,198,24,0
65,0,42,0
65,4,17,0
65,26,33,0
65,30,5,0
65,37,22,0
65,39,2,0
65,48,15,0
65,50,35,0
65,81,43,0
65,95,31,0
65,103,37,0
65,112,32,0
65,119,50,0
65,132,48,0
65,133,18,0
65,150,49,0
65,164,40,0
65,165,9,0
65,167,27,0
65,174,19,0
65,175,46,0
65,188,41,0
66,4,17,0
66,17,5,0
66,18,30,0
66,20,8,0
66,22,23,0
66,28,3,0
66,29,10,0
66,34,4,0
66,47,28,0
66,53,47,0
66,56,31,0
66,58,2,0
66,59,33,0
66,73,40,0
66,74,19,0
66,76,15,0
66,77,9,0
66,89,17,0
66,90,9,0
66,98,35,0
66,100,47,0
66,111,20,0
66,114,47,0
66,121,24,0
66,128,25,0
66,131,50,0
66,144,43,0
66,146,25,0
66,149,36,0
66,163,9,0
66,175,7,0
66,181,10,0
66,185,43,0
66,189,15,0
66,195,40,0
67,4,16,0
67,20,32,0
67,26,18,0
67,28,50,0
67,30,1,0
67,33,1,0
67,47,22,0
67,50,42,0
67,55,44,0
67,65,40,0
67,74,6,0
67,85,46,0
67,90,8,0
67,101,50,0
67,105,23,0
67,119,2,0
67,125,44,0
67,127,10,0
67,131,11,0
67,139,40,0
67,144,44,0
67,154,37,0
67,162,48,0
67,175,35,0
67,182,44,0
67,189,36,0
67,195,14,0
68,16,19,0
68,29,50,0
68,45,22,0
68,49,39,0
68,54,42,0
68,56,8,0
68,66,34,0
68,71,11,0
68,75,46,0
68,76,27,0
68,106,26,0
68,108,37,0
68,110,10,0
68,113,35,0
68,146,40,0
68,155,41,0
68,156,12,0
68,176,18,0
68,181,27,0
68,185,15,0
68,189,31,0
68,190,31,0
69,2,10,0
69,20,44,0
69,25,43,0
69,32,22,0
69,58,11,0
69,123,22,0
69,124,21,0
69,126,18,0
69,127,25,0
69,136,41,0
69,138,31,0
69,157,50,0
69,172,1,0
69,178,8,0
69,179,32,0
70,15,14,0
70,33,49,0
70,37,34,0
70,39,25,0
70,40,41,0
70,57,29,0
70,60,42,0
70,88,31,0
70,93,22,0
70,145,47,0
70,199,22,0
71,17,32,0
71,24,11,0
71,34,27,0
71,35,25,0
71,45,30,0
71,47,33,0
71,56,38,0
71,59,6,0
71,66,50,0
71,67,44,0
71,72,21,0
71,74,42,0
71,75,2,0
71,76,7,0
71,77,7,0
71,80,3,0
71,82,12,0
71,89,4,0
71,92,27,0
71,103,47,0
71,110,11,0
71,111,22,0
71,112,41,0
71,114,46,0
71,119,8,0
71,128,8,0
71,137,17,0
71,139,29,0
71,142,36,0
71,144,48,0
71,149,1,0
71,162,8,0
71,163,15,0
71,164,20,0
71,166,24,0
71,174,45,0
71,175,50,0
71,181,46,0
71,187,9,0
71,189,36,0
71,197,4,0
72,3,14,0
72,10,30,0
72,11,10,0
72,13,19,0
72,27,45,0
72,28,12,0
72,34,31,0
72,43,25,0
72,49,26,0
72,53,30,0
72,55,10,0
72,56,43,0
72,67,13,0
72,76,45,0
72,79,37,0
72,80,28,0
72,114,46,0
72,119,17,0
72,131,16,0
72,144,19,0
72,146,16,0
72,165,3,0
72,166,29,0
72,174,4,0
72,183,47,0
72,187,41,0
72,194,16,0
72,195,47,0
72,197,1,0
73,9,1,0
73,24,28,0
73,28,19,0
73,32,1,0
73,35,8,0
73,38,26,0
73,45,14,0
73,47,47,0
73,49,3,0
73,54,37,0
73,58,41,0
73,59,25,0
73,71,30,0
73,74,41,0
73,75,44,0
73,82,1,0
73,83,48,0
73,86,14,0
73,89,35,0
73,90,34,0
73,94,45,0
73,98,35,0
73,100,10,0
73,122,8,0
73,125,40,0
73,128,29,0
73,134,8,0
73,136,26,0
73,141,17,0
73,155,8,0
73,163,48,0
73,176,16,0
73,181,26,0
73,191,40,0
73,195,36,0
74,9,10,0
74,17,10,0
74,22,16,0
74,24,5,0
74,25,18,0
74,28,45,0
74,59,44,0
74,75,50,0
74,83,21,0
74,89,16,0
74,90,45,0
74,92,2,0
74,94,29,0
74,112,25,0
74,120,50,0
74,121,16,0
74,122,14,0
74,123,11,0
74,125,22,0
74,128,33,0
74,131,3,0
74,134,42,0
74,142,33,0
74,144,26,0
74,149,36,0
74,163,45,0
74,172,28,0
74,178,31,0
74,187,49,0
74,189,49,0
74,196,41,0
75,12,17,0
75,18,34,0
75,27,12,0
75,34,32,0
75,47,23,0
75,51,13,0
75,66,28,0
75,72,34,0
75,77,21,0
75,82,13,0
75,90,22,0
75,96,19,0
75,106,41,0
75,108,6,0
75,110,28,0
75,111,13,0
75,141,35,0
75,144,5,0
75,153,15,0
75,155,18,0
75,160,5,0
75,163,22,0
75,175,35,0
76,7,28,0
76,8,19,0
76,17,13,0
76,18,14,0
76,28,43,0
76,29,11,0
76,30,18,0
76,34,12,0
76,35,30,0
76,54,42,0
76,56,7,0
76,59,47,0
76,73,50,0
76,74,43,0
76,75,27,0
76,89,13,0
76,90,38,0
76,96,16,0
76,98,14,0
76,106,49,0
76,108,42,0
76,118,29,0
76,121,39,0
76,122,22,0
76,128,45,0
76,137,50,0
76,142,37,0
76,144,49,0
76,146,3,0
76,149,31,0
76,162,19,0
76,163,32,0
76,175,17,0
76,176,47,0
76,185,8,0
76,187,16,0
76,195,45,0
77,16,26,0
77,21,48,0
