Source,Target,Capacity,Flow
59,97,1,0
59,103,1,0
59,106,1,0
59,117,2,0
59,119,2,0
59,123,2,0
59,126,1,0
59,127,2,0
59,160,2,0
59,197,2,0
60,22,1,0
60,29,2,0
60,57,2,0
60,91,1,0
60,116,1,0
60,130,1,0
60,132,1,0
60,134,1,0
60,148,2,0
60,149,2,0
60,155,2,0
60,169,2,0
60,176,2,0
60,188,1,0
61,67,2,0
61,71,2,0
61,74,1,0
61,93,1,0
61,99,2,0
61,138,2,0
61,139,1,0
61,140,2,0
61,146,2,0
61,166,2,0
62,8,2,0
62,11,1,0
62,15,2,0
62,49,2,0
62,51,2,0
62,154,2,0
62,164,2,0
62,181,1,0
63,18,1,0
63,26,2,0
63,32,1,0
63,34,1,0
63,36,2,0
63,37,1,0
63,38,1,0
63,77,1,0
63,82,2,0
63,111,2,0
63,125,2,0
63,144,2,0
63,193,2,0
64,9,2,0
64,17,2,0
64,19,2,0
64,45,1,0
64,47,1,0
64,79,1,0
64,90,1,0
64,106,1,0
64,117,1,0
64,118,1,0
64,123,2,0
64,126,1,0
64,152,2,0
64,157,1,0
64,160,1,0
64,190,2,0
64,197,1,0
65,43,1,0
65,57,2,0
65,58,2,0
65,60,1,0
65,101,2,0
65,111,1,0
65,113,1,0
65,116,2,0
65,132,1,0
65,149,1,0
65,162,1,0
65,169,1,0
66,1,2,0
66,23,2,0
66,25,1,0
66,29,1,0
66,36,1,0
66,58,1,0
66,112,2,0
66,189,1,0
67,44,1,0
67,68,1,0
67,74,1,0
67,83,2,0
67,122,1,0
67,138,1,0
67,156,2,0
67,195,1,0
67,198,2,0
68,2,2,0
68,20,1,0
68,44,2,0
68,61,2,0
68,71,1,0
68,74,1,0
68,99,1,0
68,109,1,0
68,115,1,0
68,133,2,0
68,139,2,0
68,140,2,0
68,156,2,0
68,163,1,0
68,166,1,0
69,31,1,0
69,72,1,0
69,80,2,0
69,100,2,0
69,110,2,0
69,116,2,0
69,121,1,0
69,137,1,0
69,141,1,0
69,142,1,0
69,154,1,0
69,155,2,0
69,169,1,0
69,176,2,0
69,185,1,0
70,13,2,0
70,22,1,0
70,24,1,0
70,42,2,0
70,50,2,0
70,98,1,0
70,129,1,0
70,131,1,0
70,151,2,0
70,192,1,0
70,195,1,0
71,30,2,0
71,33,2,0
71,41,2,0
71,74,1,0
71,105,1,0
71,138,1,0
71,186,1,0
72,76,1,0
72,100,2,0
72,110,2,0
72,137,2,0
72,141,2,0
73,9,2,0
73,23,2,0
73,45,1,0
73,85,1,0
74,13,2,0
74,20,1,0
74,70,1,0
74,93,2,0
74,105,1,0
74,133,2,0
74,139,1,0
74,194,2,0
74,198,1,0
75,42,1,0
75,57,1,0
75,60,2,0
75,69,2,0
75,80,1,0
75,81,2,0
75,88,2,0
75,91,2,0
75,102,2,0
75,128,2,0
75,132,1,0
75,158,1,0
75,176,1,0
76,31,1,0
76,37,2,0
76,65,2,0
76,69,2,0
76,169,2,0
77,25,2,0
77,32,1,0
77,66,2,0
77,82,1,0
77,108,2,0
77,136,2,0
77,165,2,0
78,69,1,0
78,72,2,0
78,110,2,0
78,137,1,0
78,183,2,0
79,17,2,0
79,47,1,0
79,59,1,0
79,87,1,0
79,97,1,0
79,160,1,0
80,8,2,0
80,55,1,0
80,89,1,0
80,95,1,0
80,98,1,0
80,100,2,0
80,102,1,0
80,116,1,0
80,121,1,0
80,142,1,0
80,150,2,0
80,155,2,0
80,158,2,0
80,176,1,0
80,184,2,0
80,185,1,0
80,187,1,0
81,69,2,0
81,80,1,0
81,100,2,0
81,101,1,0
81,102,1,0
81,121,1,0
81,128,2,0
81,150,2,0
81,158,2,0
81,176,1,0
82,16,2,0
82,18,1,0
82,25,2,0
82,32,1,0
82,94,1,0
82,112,1,0
82,114,2,0
82,125,2,0
82,136,2,0
82,167,1,0
82,193,2,0
83,2,2,0
83,9,2,0
83,20,1,0
83,56,1,0
83,61,1,0
83,64,2,0
83,68,2,0
83,90,2,0
83,104,1,0
83,117,1,0
83,118,2,0
83,145,1,0
83,146,2,0
83,152,2,0
83,157,1,0
83,163,2,0
83,166,1,0
83,170,2,0
83,197,1,0
83,198,2,0
84,9,2,0
84,19,2,0
84,45,2,0
84,56,1,0
84,59,2,0
84,64,1,0
84,83,1,0
84,87,2,0
84,106,1,0
84,117,2,0
84,118,1,0
84,119,2,0
84,126,1,0
84,146,1,0
84,152,1,0
84,157,2,0
84,170,2,0
84,190,1,0
84,197,1,0
85,3,1,0
85,56,2,0
85,64,1,0
85,79,2,0
85,84,1,0
85,97,1,0
85,103,2,0
85,106,2,0
85,119,1,0
85,126,2,0
85,127,2,0
85,143,1,0
85,145,2,0
85,190,1,0
85,197,1,0
86,,,
87,19,2,0
87,44,1,0
87,47,2,0
87,61,2,0
87,64,2,0
87,83,2,0
87,103,1,0
87,115,1,0
87,117,2,0
87,140,1,0
87,157,2,0
87,166,2,0
87,197,1,0
88,6,2,0
88,12,1,0
88,22,2,0
88,57,2,0
88,58,1,0
88,60,1,0
88,65,2,0
88,76,1,0
88,91,1,0
88,116,2,0
88,134,1,0
88,148,2,0
88,149,1,0
88,162,2,0
88,188,1,0
89,15,1,0
89,39,2,0
89,49,1,0
89,50,1,0
89,95,1,0
89,98,1,0
89,154,1,0
89,168,1,0
89,175,1,0
89,184,1,0
90,9,2,0
90,23,2,0
90,46,2,0
90,59,2,0
90,73,1,0
90,84,2,0
90,85,2,0
90,97,1,0
90,103,2,0
90,106,1,0
90,118,2,0
90,127,2,0
90,143,1,0
90,157,2,0
90,190,1,0
90,197,1,0
91,57,2,0
91,70,2,0
91,121,1,0
91,122,2,0
91,132,1,0
91,148,2,0
91,150,2,0
91,155,1,0
91,158,2,0
91,173,2,0
91,176,1,0
92,18,2,0
92,26,2,0
92,32,2,0
92,36,2,0
92,60,2,0
92,65,1,0
92,66,2,0
92,112,2,0
92,113,1,0
92,162,1,0
92,188,2,0
93,10,1,0
93,14,2,0
93,20,1,0
93,30,1,0
93,33,2,0
93,44,2,0
93,67,1,0
93,68,2,0
93,71,1,0
93,99,1,0
93,107,2,0
93,133,2,0
93,138,1,0
93,156,2,0
93,172,1,0
93,173,2,0
93,194,1,0
94,4,1,0
94,26,1,0
94,36,1,0
94,66,1,0
94,77,2,0
94,108,2,0
94,125,1,0
95,8,1,0
95,15,2,0
95,39,1,0
95,55,2,0
95,98,1,0
95,120,2,0
95,124,2,0
95,142,1,0
95,164,1,0
95,168,2,0
95,185,2,0
95,187,1,0
95,191,1,0
96,0,1,0
96,41,2,0
96,71,1,0
96,93,1,0
96,105,2,0
96,177,2,0
96,186,2,0
96,196,1,0
97,3,1,0
97,9,1,0
97,64,2,0
97,83,1,0
97,84,1,0
97,87,1,0
97,103,2,0
97,118,2,0
97,123,2,0
97,152,2,0
97,163,2,0
98,24,1,0
98,27,2,0
98,42,1,0
98,81,1,0
98,102,2,0
98,120,2,0
98,121,2,0
98,124,1,0
98,128,2,0
98,150,1,0
98,155,2,0
98,168,1,0
98,171,1,0
98,175,2,0
98,184,1,0
98,185,2,0
98,187,1,0
99,5,1,0
99,13,1,0
99,30,2,0
99,33,1,0
99,44,1,0
99,67,2,0
99,71,1,0
99,74,2,0
99,105,2,0
99,107,2,0
99,109,1,0
99,131,2,0
99,133,2,0
99,138,1,0
99,146,2,0
99,156,2,0
99,172,1,0
99,198,2,0
100,31,1,0
100,75,2,0
100,76,2,0
100,88,1,0
100,101,1,0
100,116,1,0
100,132,2,0
100,142,2,0
100,164,2,0
100,176,2,0
100,183,1,0
100,184,1,0
100,185,1,0
101,12,2,0
101,28,2,0
101,31,1,0
101,37,1,0
101,43,1,0
101,60,2,0
101,69,2,0
101,72,2,0
101,75,1,0
101,76,1,0
101,88,1,0
101,132,2,0
101,149,2,0
101,155,1,0
101,183,2,0
102,22,1,0
102,24,1,0
102,31,2,0
102,42,2,0
102,48,1,0
102,70,1,0
102,91,2,0
102,95,1,0
102,120,2,0
102,147,1,0
102,158,2,0
102,168,2,0
102,176,2,0
102,180,1,0
102,187,1,0
103,19,2,0
103,46,1,0
103,56,2,0
103,64,2,0
103,83,1,0
103,84,1,0
103,104,2,0
103,152,2,0
103,160,2,0
103,166,1,0
103,170,1,0
103,197,1,0
104,2,2,0
104,9,2,0
104,20,1,0
104,46,2,0
104,61,1,0
104,67,2,0
104,68,2,0
104,84,1,0
104,87,1,0
104,90,2,0
104,138,2,0
104,139,2,0
104,145,1,0
104,146,1,0
104,152,2,0
104,156,2,0
104,157,1,0
104,197,1,0
105,0,2,0
105,5,2,0
105,27,1,0
105,33,2,0
105,40,2,0
105,93,1,0
105,107,2,0
105,172,1,0
105,178,2,0
105,180,2,0
106,9,1,0
106,45,1,0
106,73,2,0
106,126,2,0
106,127,1,0
106,143,1,0
106,152,1,0
107,10,2,0
107,13,1,0
107,20,1,0
107,30,2,0
107,33,2,0
107,44,2,0
107,61,1,0
107,67,2,0
107,68,1,0
107,71,2,0
107,74,2,0
107,133,1,0
107,139,2,0
108,66,2,0
108,73,2,0
108,106,1,0
108,112,2,0
108,165,2,0
109,61,1,0
109,67,2,0
109,71,2,0
109,74,2,0
109,93,1,0
109,104,2,0
109,107,2,0
109,115,2,0
109,139,1,0
109,140,2,0
109,156,1,0
110,137,1,0
110,141,1,0
110,164,1,0
111,12,2,0
111,16,2,0
111,18,2,0
111,21,1,0
111,36,1,0
111,60,2,0
111,76,1,0
111,88,2,0
111,92,1,0
111,101,1,0
111,113,2,0
111,134,2,0
111,148,2,0
111,169,2,0
111,188,1,0
111,199,2,0
112,4,2,0
112,29,2,0
112,37,2,0
112,52,2,0
112,63,2,0
112,77,2,0
112,94,1,0
112,136,1,0
112,144,1,0
112,159,1,0
112,189,2,0
113,16,1,0
113,18,1,0
113,21,1,0
113,26,2,0
113,32,1,0
113,36,1,0
113,43,2,0
113,52,1,0
113,63,2,0
113,82,1,0
113,112,1,0
113,114,2,0
113,144,2,0
113,149,1,0
113,193,2,0
114,4,1,0
114,16,2,0
114,21,2,0
114,26,1,0
114,32,1,0
114,37,2,0
114,38,2,0
114,63,1,0
114,111,2,0
114,199,2,0
115,17,2,0
115,44,1,0
115,61,1,0
115,104,1,0
115,117,1,0
115,133,1,0
115,153,1,0
115,166,2,0
115,174,2,0
116,12,1,0
116,28,2,0
116,31,2,0
116,57,1,0
116,72,2,0
116,75,2,0
116,76,2,0
116,81,1,0
116,101,2,0
116,121,2,0
116,155,2,0
116,176,2,0
116,183,2,0
117,2,1,0
117,3,1,0
117,9,2,0
117,79,1,0
117,85,1,0
117,90,1,0
117,97,2,0
117,103,1,0
117,104,1,0
117,118,1,0
117,145,1,0
117,157,2,0
117,160,1,0
117,166,2,0
117,174,2,0
118,9,2,0
118,45,2,0
118,46,1,0
118,56,1,0
118,59,2,0
118,73,2,0
118,85,1,0
118,103,2,0
118,106,1,0
118,123,1,0
118,126,1,0
118,127,1,0
118,152,1,0
118,157,2,0
118,160,2,0
118,190,1,0
119,23,2,0
119,45,1,0
119,56,1,0
119,64,2,0
119,73,2,0
119,83,1,0
119,90,1,0
119,103,2,0
119,106,1,0
119,118,1,0
119,126,2,0
119,127,2,0
119,152,1,0
119,160,1,0
119,170,2,0
119,197,1,0
120,24,2,0
120,27,2,0
120,42,2,0
120,50,1,0
120,70,2,0
120,151,2,0
120,158,2,0
120,161,2,0
120,171,1,0
120,175,2,0
120,178,1,0
120,180,2,0
120,187,2,0
120,192,2,0
121,22,2,0
121,31,2,0
121,50,2,0
121,55,1,0
121,75,2,0
121,89,2,0
121,100,1,0
121,102,1,0
121,147,1,0
121,150,2,0
121,155,1,0
121,176,2,0
121,185,2,0
122,20,1,0
122,48,2,0
122,56,2,0
122,145,1,0
122,195,2,0
123,3,1,0
123,9,2,0
123,79,2,0
123,85,1,0
123,90,1,0
123,103,2,0
123,117,2,0
123,119,1,0
123,126,1,0
123,152,1,0
123,160,2,0
123,190,2,0
123,197,2,0
124,39,2,0
124,49,2,0
124,50,1,0
124,54,1,0
124,55,2,0
124,89,1,0
124,187,2,0
125,26,2,0
125,32,1,0
125,77,2,0
125,113,2,0
125,144,1,0
125,167,2,0
125,193,2,0
125,199,1,0
126,45,1,0
126,73,2,0
126,83,2,0
126,90,2,0
126,103,2,0
126,117,2,0
126,127,1,0
126,143,1,0
126,145,2,0
126,157,1,0
126,190,1,0
126,197,1,0
127,9,2,0
127,45,1,0
127,64,2,0
127,73,1,0
127,108,1,0
127,143,1,0
127,170,1,0
128,31,1,0
128,42,2,0
128,57,1,0
128,69,1,0
128,80,2,0
128,91,1,0
128,100,2,0
128,102,2,0
128,116,1,0
128,121,1,0
128,142,2,0
128,150,2,0
128,158,2,0
128,185,1,0
128,187,1,0
129,13,1,0
129,67,1,0
129,74,2,0
129,91,1,0
129,99,2,0
129,107,2,0
129,122,1,0
129,131,2,0
129,138,2,0
129,195,1,0
129,198,1,0
130,1,1,0
130,6,2,0
130,29,2,0
130,52,2,0
130,53,1,0
130,56,1,0
130,57,1,0
130,122,1,0
130,132,1,0
130,146,1,0
130,148,1,0
130,159,1,0
130,188,2,0
130,189,1,0
131,5,1,0
131,24,2,0
131,27,1,0
131,40,2,0
131,48,2,0
131,67,2,0
131,74,2,0
131,93,2,0
131,105,1,0
131,107,1,0
131,138,2,0
131,139,2,0
131,151,1,0
131,171,2,0
131,172,2,0
131,173,2,0
131,192,1,0
132,1,1,0
132,6,1,0
132,31,2,0
132,57,2,0
132,58,2,0
132,88,2,0
132,116,1,0
132,128,2,0
132,162,2,0
132,176,2,0
132,188,2,0
133,2,2,0
133,20,1,0
133,33,2,0
133,61,2,0
133,67,2,0
133,71,1,0
133,109,1,0
133,140,2,0
133,156,1,0
133,174,2,0
133,198,1,0
134,29,2,0
134,65,2,0
134,75,2,0
134,76,2,0
134,81,2,0
134,91,1,0
134,100,2,0
134,101,1,0
134,116,1,0
134,121,1,0
134,128,2,0
134,132,1,0
134,149,2,0
134,169,1,0
135,41,2,0
135,86,2,0
136,21,2,0
136,32,1,0
136,34,1,0
136,38,2,0
136,63,1,0
136,92,1,0
136,111,1,0
136,113,1,0
136,114,2,0
136,125,2,0
136,193,1,0
137,100,2,0
137,141,2,0
137,154,1,0
137,183,1,0
138,2,1,0
138,19,2,0
138,44,2,0
138,68,2,0
138,74,1,0
138,83,2,0
138,107,2,0
138,109,1,0
138,122,2,0
138,133,1,0
138,139,2,0
138,145,1,0
138,146,1,0
138,172,1,0
138,173,2,0
138,194,2,0
139,30,2,0
139,33,1,0
139,44,1,0
139,67,1,0
139,71,2,0
139,93,1,0
139,99,1,0
139,129,2,0
139,133,1,0
139,156,2,0
139,173,1,0
139,174,1,0
139,194,1,0
139,198,2,0
140,17,2,0
140,44,1,0
140,115,1,0
140,174,1,0
141,78,2,0
141,154,1,0
141,183,2,0
142,8,1,0
142,15,2,0
142,22,1,0
142,31,2,0
142,49,1,0
142,55,2,0
142,81,1,0
142,89,1,0
142,98,2,0
142,102,1,0
142,121,1,0
142,147,2,0
142,154,2,0
142,155,2,0
142,184,2,0
143,23,2,0
143,45,2,0
143,56,2,0
143,66,1,0
143,73,1,0
143,108,2,0
143,118,2,0
143,119,1,0
143,170,2,0
143,190,1,0
144,25,2,0
144,36,2,0
144,77,2,0
144,82,1,0
144,94,2,0
144,114,2,0
144,136,1,0
144,167,1,0
144,193,1,0
145,9,2,0
145,19,1,0
145,20,2,0
145,59,1,0
145,64,1,0
145,67,2,0
145,84,1,0
145,87,1,0
145,90,2,0
145,103,1,0
145,118,1,0
145,119,1,0
145,157,1,0
145,197,2,0
146,13,2,0
146,20,2,0
146,46,2,0
146,56,1,0
146,67,1,0
146,74,2,0
146,90,1,0
146,103,2,0
146,122,1,0
146,129,2,0
146,145,1,0
146,157,2,0
146,195,1,0
147,22,2,0
147,50,1,0
147,70,1,0
147,75,2,0
147,80,1,0
147,81,2,0
147,91,1,0
147,98,1,0
147,120,1,0
147,128,1,0
147,150,1,0
147,155,2,0
147,176,2,0
147,180,2,0
147,185,2,0
148,6,2,0
148,29,2,0
148,53,2,0
148,58,1,0
148,65,2,0
148,75,1,0
148,92,2,0
148,132,1,0
148,134,1,0
148,149,1,0
148,189,2,0
149,16,2,0
149,18,2,0
149,37,1,0
149,43,1,0
149,58,1,0
149,76,1,0
149,92,1,0
149,111,1,0
149,116,2,0
149,132,1,0
149,162,1,0
150,24,1,0
150,27,1,0
150,48,1,0
150,50,2,0
150,70,2,0
150,75,1,0
150,102,2,0
150,120,2,0
150,151,1,0
150,158,2,0
150,176,2,0
150,180,2,0
151,5,1,0
151,24,2,0
151,48,2,0
151,74,1,0
151,91,2,0
151,98,2,0
151,102,1,0
151,129,1,0
151,147,1,0
151,172,1,0
151,173,1,0
151,180,1,0
152,3,1,0
152,9,1,0
152,19,2,0
152,56,1,0
152,59,1,0
152,85,2,0
152,87,2,0
152,90,1,0
152,117,1,0
152,126,1,0
152,145,2,0
152,157,1,0
152,190,1,0
153,3,1,0
153,17,1,0
153,19,1,0
153,47,1,0
153,79,1,0
153,87,1,0
153,97,1,0
153,117,1,0
153,140,2,0
153,163,2,0
154,15,2,0
154,51,2,0
154,110,2,0
154,181,1,0
154,182,2,0
154,184,1,0
155,22,2,0
155,31,1,0
155,75,1,0
155,81,2,0
155,88,1,0
155,100,1,0
155,102,2,0
155,128,2,0
155,132,2,0
155,134,2,0
155,150,1,0
155,158,2,0
155,185,2,0
156,17,1,0
156,20,1,0
156,46,2,0
156,61,2,0
156,74,2,0
156,83,1,0
156,87,2,0
156,107,1,0
156,115,1,0
156,117,1,0
156,138,1,0
156,140,1,0
156,166,2,0
156,174,2,0
