Source,Target,Capacity,Flow
4,197,2,0
4,201,67,0
4,203,85,0
4,213,11,0
4,214,73,0
4,222,96,0
4,230,98,0
4,234,53,0
4,236,47,0
4,249,24,0
4,263,46,0
4,268,50,0
4,273,86,0
4,274,50,0
4,278,18,0
4,281,64,0
4,283,67,0
4,290,6,0
4,295,2,0
5,10,98,0
5,23,91,0
5,26,39,0
5,27,82,0
5,28,4,0
5,32,83,0
5,45,88,0
5,46,31,0
5,53,27,0
5,57,77,0
5,76,4,0
5,83,92,0
5,92,24,0
5,111,6,0
5,112,98,0
5,135,91,0
5,159,99,0
5,176,55,0
5,184,94,0
5,185,86,0
5,188,69,0
5,193,47,0
5,199,63,0
5,217,56,0
5,235,13,0
5,238,80,0
5,239,9,0
5,251,24,0
5,253,92,0
5,262,91,0
5,264,84,0
5,269,100,0
5,270,88,0
5,281,53,0
5,297,7,0
5,298,94,0
6,12,80,0
6,14,2,0
6,31,20,0
6,47,31,0
6,50,10,0
6,64,3,0
6,71,38,0
6,81,31,0
6,91,1,0
6,103,57,0
6,109,93,0
6,116,78,0
6,119,4,0
6,129,82,0
6,139,90,0
6,148,7,0
6,157,51,0
6,162,34,0
6,182,19,0
6,218,46,0
6,224,11,0
6,231,92,0
6,255,49,0
6,282,31,0
7,58,31,0
7,62,34,0
7,63,64,0
7,66,41,0
7,69,44,0
7,80,13,0
7,88,16,0
7,89,35,0
7,94,18,0
7,98,29,0
7,101,89,0
7,102,68,0
7,113,43,0
7,128,36,0
7,133,37,0
7,134,38,0
7,141,67,0
7,143,53,0
7,147,42,0
7,150,9,0
7,163,64,0
7,181,1,0
7,196,59,0
7,197,39,0
7,200,43,0
7,202,16,0
7,203,82,0
7,208,11,0
7,227,38,0
7,236,38,0
7,237,47,0
7,249,34,0
7,257,4,0
7,267,30,0
7,277,49,0
7,278,76,0
7,286,93,0
7,290,37,0
7,291,30,0
8,5,90,0
8,10,53,0
8,17,68,0
8,19,17,0
8,32,36,0
8,40,76,0
8,45,84,0
8,46,49,0
8,47,84,0
8,52,30,0
8,53,85,0
8,65,93,0
8,67,47,0
8,76,63,0
8,82,66,0
8,90,16,0
8,112,41,0
8,116,23,0
8,118,80,0
8,129,56,0
8,142,58,0
8,148,27,0
8,156,85,0
8,175,4,0
8,177,93,0
8,181,53,0
8,185,14,0
8,188,53,0
8,203,90,0
8,214,7,0
8,231,93,0
8,243,3,0
8,250,87,0
8,252,80,0
8,262,4,0
8,263,86,0
8,268,67,0
8,272,72,0
8,281,42,0
8,290,64,0
9,38,66,0
9,72,18,0
9,73,6,0
9,97,39,0
9,106,16,0
9,172,42,0
9,179,94,0
9,215,10,0
9,217,60,0
9,219,47,0
9,226,3,0
9,229,36,0
9,241,32,0
9,251,11,0
9,264,19,0
9,279,90,0
10,3,69,0
10,17,66,0
10,23,10,0
10,28,62,0
10,29,71,0
10,30,60,0
10,32,18,0
10,40,67,0
10,45,82,0
10,53,31,0
10,68,40,0
10,86,42,0
10,106,69,0
10,114,90,0
10,118,95,0
10,143,89,0
10,146,82,0
10,165,13,0
10,184,54,0
10,185,59,0
10,187,36,0
10,188,79,0
10,189,21,0
10,197,60,0
10,229,59,0
10,234,12,0
10,241,60,0
10,250,87,0
10,252,31,0
10,258,24,0
10,268,29,0
10,271,78,0
10,279,70,0
10,280,22,0
10,281,91,0
10,293,24,0
11,13,46,0
11,33,79,0
11,80,75,0
11,88,7,0
11,113,94,0
11,122,50,0
11,124,1,0
11,125,35,0
11,132,18,0
11,152,75,0
11,161,28,0
11,163,58,0
11,196,98,0
11,201,84,0
11,208,81,0
11,210,54,0
11,266,7,0
11,275,10,0
11,286,55,0
11,295,85,0
12,14,46,0
12,19,10,0
12,22,66,0
12,56,74,0
12,90,35,0
12,103,100,0
12,136,12,0
12,156,26,0
12,169,33,0
12,170,87,0
12,224,69,0
12,225,63,0
12,244,52,0
13,33,84,0
13,60,3,0
13,63,87,0
13,75,34,0
13,80,38,0
13,104,83,0
13,122,25,0
13,128,90,0
13,130,86,0
13,151,42,0
13,163,30,0
13,196,51,0
13,201,7,0
13,246,42,0
13,266,44,0
13,274,5,0
13,275,43,0
13,284,73,0
13,286,40,0
13,294,67,0
13,295,43,0
14,22,92,0
14,31,70,0
14,50,40,0
14,52,53,0
14,64,66,0
14,71,49,0
14,74,66,0
14,82,57,0
14,90,55,0
14,91,12,0
14,103,80,0
14,116,2,0
14,119,66,0
14,148,79,0
14,170,5,0
14,182,98,0
14,211,31,0
14,218,78,0
14,224,70,0
14,225,21,0
14,231,45,0
14,232,55,0
14,254,91,0
15,0,20,0
15,3,79,0
15,4,50,0
15,7,40,0
15,10,74,0
15,21,63,0
15,36,31,0
15,62,6,0
15,63,55,0
15,65,87,0
15,77,53,0
15,89,38,0
15,94,64,0
15,105,71,0
15,114,19,0
15,120,27,0
15,126,77,0
15,129,11,0
15,130,60,0
15,135,66,0
15,141,27,0
15,152,55,0
15,161,55,0
15,173,100,0
15,190,39,0
15,191,96,0
15,203,85,0
15,214,6,0
15,222,39,0
15,236,73,0
15,237,19,0
15,247,92,0
15,249,7,0
15,259,21,0
15,261,65,0
15,263,65,0
15,273,29,0
15,275,5,0
15,280,38,0
15,283,59,0
15,290,66,0
15,293,13,0
15,299,25,0
16,18,33,0
16,25,58,0
16,41,30,0
16,72,42,0
16,96,17,0
16,123,95,0
16,131,58,0
16,138,54,0
16,143,80,0
16,146,80,0
16,155,60,0
16,189,79,0
16,204,22,0
16,221,69,0
16,223,35,0
16,228,16,0
16,245,56,0
16,261,16,0
16,271,9,0
16,280,85,0
16,285,66,0
16,289,51,0
16,292,14,0
17,5,84,0
17,23,18,0
17,32,77,0
17,45,68,0
17,46,74,0
17,47,12,0
17,48,87,0
17,49,41,0
17,57,64,0
17,65,58,0
17,67,46,0
17,73,84,0
17,76,25,0
17,92,26,0
17,99,8,0
17,106,55,0
17,112,73,0
17,149,40,0
17,159,52,0
17,175,98,0
17,176,77,0
17,177,76,0
17,179,6,0
17,188,67,0
17,199,79,0
17,212,37,0
17,217,27,0
17,219,96,0
17,222,99,0
17,235,13,0
17,239,39,0
17,241,91,0
17,242,40,0
17,250,30,0
17,253,92,0
17,262,51,0
17,264,39,0
17,270,77,0
17,279,35,0
17,281,46,0
17,282,9,0
17,298,39,0
18,24,44,0
18,29,99,0
18,30,40,0
18,36,43,0
18,41,31,0
18,51,12,0
18,68,14,0
18,69,10,0
18,78,90,0
18,123,19,0
18,131,9,0
18,140,52,0
18,143,58,0
18,155,91,0
18,167,96,0
18,183,4,0
18,187,78,0
18,189,89,0
18,204,18,0
18,209,32,0
18,216,75,0
18,248,51,0
18,261,46,0
18,271,24,0
18,292,28,0
18,299,73,0
19,6,44,0
19,14,71,0
19,31,22,0
19,43,75,0
19,44,27,0
19,47,32,0
19,52,79,0
19,54,36,0
19,56,64,0
19,64,27,0
19,67,90,0
19,71,76,0
19,76,59,0
19,90,37,0
19,91,95,0
19,92,45,0
19,115,54,0
19,116,48,0
19,119,36,0
19,120,41,0
19,135,26,0
19,137,77,0
19,139,95,0
19,144,73,0
19,148,93,0
19,170,26,0
19,192,59,0
19,214,57,0
19,224,47,0
19,230,20,0
19,244,63,0
19,252,78,0
19,254,71,0
19,256,2,0
19,282,3,0
20,5,4,0
20,8,87,0
20,10,1,0
20,17,82,0
20,23,20,0
20,26,1,0
20,32,80,0
20,38,92,0
20,42,1,0
20,48,70,0
20,49,7,0
20,57,8,0
20,73,76,0
20,83,95,0
20,92,82,0
20,106,96,0
20,118,61,0
20,145,30,0
20,149,58,0
20,153,70,0
20,175,2,0
20,176,70,0
20,179,13,0
20,184,41,0
20,194,52,0
20,206,51,0
20,212,89,0
20,215,59,0
20,219,56,0
20,222,9,0
20,239,8,0
20,240,24,0
20,241,90,0
20,242,98,0
20,250,30,0
20,252,89,0
20,262,8,0
20,264,49,0
20,270,84,0
20,272,87,0
20,279,78,0
20,288,16,0
21,2,59,0
21,7,28,0
21,24,13,0
21,58,63,0
21,62,25,0
21,63,96,0
21,66,7,0
21,80,22,0
21,85,18,0
21,88,79,0
21,94,45,0
21,98,36,0
21,102,65,0
21,105,35,0
21,121,69,0
21,123,99,0
21,127,56,0
21,128,66,0
21,131,6,0
21,134,13,0
21,138,68,0
21,141,74,0
21,143,1,0
21,150,22,0
21,163,81,0
21,168,1,0
21,174,36,0
21,183,72,0
21,189,52,0
21,196,55,0
21,197,14,0
21,221,7,0
21,227,72,0
21,228,89,0
21,233,8,0
21,247,35,0
21,258,13,0
21,267,33,0
21,277,69,0
21,286,31,0
21,287,86,0
21,289,47,0
21,291,29,0
21,299,49,0
22,6,85,0
22,19,64,0
22,44,95,0
22,64,18,0
22,74,96,0
22,81,82,0
22,82,45,0
22,90,94,0
22,91,61,0
22,95,89,0
22,107,87,0
22,109,37,0
22,136,71,0
22,137,87,0
22,148,88,0
22,156,3,0
22,170,30,0
22,171,65,0
22,224,8,0
22,225,18,0
22,232,91,0
22,244,1,0
22,254,23,0
22,255,29,0
22,282,61,0
23,9,74,0
23,28,45,0
23,37,19,0
23,45,80,0
23,48,81,0
23,53,35,0
23,55,49,0
23,57,15,0
23,65,16,0
23,70,3,0
23,79,61,0
23,83,25,0
23,93,68,0
23,142,1,0
23,145,98,0
23,153,38,0
23,172,36,0
23,193,78,0
23,199,52,0
23,212,66,0
23,217,75,0
23,219,41,0
23,222,88,0
23,223,22,0
23,226,91,0
23,229,52,0
23,235,35,0
23,250,9,0
23,251,96,0
23,252,69,0
23,260,67,0
23,262,47,0
23,264,71,0
23,269,100,0
23,270,15,0
23,272,33,0
23,279,21,0
23,296,98,0
23,297,55,0
24,16,8,0
24,39,55,0
24,41,66,0
24,59,67,0
24,69,26,0
24,78,12,0
24,84,14,0
24,123,100,0
24,126,3,0
24,131,99,0
24,138,49,0
24,140,55,0
24,143,62,0
24,158,46,0
24,183,98,0
24,189,5,0
24,221,36,0
24,227,40,0
24,248,43,0
24,257,79,0
24,258,98,0
24,276,79,0
24,277,4,0
24,287,14,0
24,291,100,0
25,10,69,0
25,18,99,0
25,23,71,0
25,27,93,0
25,28,4,0
25,29,86,0
25,32,64,0
25,36,58,0
25,37,59,0
25,41,95,0
25,45,17,0
25,51,25,0
25,53,37,0
25,65,26,0
25,73,32,0
25,86,65,0
25,96,38,0
25,106,100,0
25,123,89,0
25,140,50,0
25,142,58,0
25,155,63,0
25,167,44,0
25,177,54,0
25,178,29,0
25,184,40,0
25,189,49,0
25,220,95,0
25,222,2,0
25,223,27,0
25,233,23,0
25,234,48,0
25,239,25,0
25,241,4,0
25,245,29,0
25,248,53,0
25,269,46,0
25,280,34,0
25,281,83,0
25,285,19,0
25,287,68,0
25,288,99,0
25,289,13,0
25,293,4,0
26,8,41,0
26,10,78,0
26,17,56,0
26,23,47,0
26,27,54,0
26,28,78,0
26,40,77,0
26,42,35,0
26,53,5,0
26,54,40,0
26,67,71,0
26,73,24,0
26,92,52,0
26,112,70,0
26,114,45,0
26,137,34,0
26,142,76,0
26,145,77,0
26,153,56,0
26,159,71,0
26,175,68,0
26,176,59,0
26,188,31,0
26,192,43,0
26,193,67,0
26,198,16,0
26,205,80,0
26,214,18,0
26,219,92,0
26,238,16,0
26,239,78,0
26,250,85,0
26,252,40,0
26,260,62,0
26,282,42,0
26,293,11,0
26,296,95,0
27,3,29,0
27,8,91,0
27,10,100,0
27,15,11,0
27,28,83,0
27,30,58,0
27,34,1,0
27,40,26,0
27,45,100,0
27,51,39,0
27,68,90,0
27,98,82,0
27,114,20,0
27,120,28,0
27,129,71,0
27,134,3,0
27,143,21,0
27,146,17,0
27,177,6,0
27,187,70,0
27,189,17,0
27,199,62,0
27,213,95,0
27,222,24,0
27,223,68,0
27,233,4,0
27,236,57,0
27,239,92,0
27,250,55,0
27,252,85,0
27,253,10,0
27,258,20,0
27,261,6,0
27,263,74,0
27,281,63,0
27,287,69,0
27,289,61,0
27,292,58,0
27,298,50,0
27,299,100,0
28,8,91,0
28,17,51,0
28,20,82,0
28,40,82,0
28,51,60,0
28,53,17,0
28,62,65,0
28,65,94,0
28,99,56,0
28,105,92,0
28,106,96,0
28,146,78,0
28,149,96,0
28,172,43,0
28,173,19,0
28,176,6,0
28,178,22,0
28,179,88,0
28,184,26,0
28,185,37,0
28,187,74,0
28,199,11,0
28,205,94,0
28,209,23,0
28,215,40,0
28,216,75,0
28,219,45,0
28,222,22,0
28,226,95,0
28,239,10,0
28,241,61,0
28,250,9,0
28,252,78,0
28,253,69,0
28,264,50,0
28,267,18,0
28,268,95,0
28,269,42,0
28,270,98,0
28,279,78,0
28,281,85,0
28,288,58,0
28,296,22,0
28,297,13,0
28,298,30,0
28,299,21,0
29,3,60,0
29,16,55,0
29,23,49,0
29,27,18,0
29,28,73,0
29,35,2,0
29,36,19,0
29,37,44,0
29,38,95,0
29,41,40,0
29,45,2,0
29,51,54,0
29,62,94,0
29,69,94,0
29,72,82,0
29,78,50,0
29,79,50,0
29,96,71,0
29,105,61,0
29,123,37,0
29,127,83,0
29,140,47,0
29,142,63,0
29,143,2,0
29,146,19,0
29,167,39,0
29,177,77,0
29,178,4,0
29,184,76,0
29,187,90,0
29,189,50,0
29,204,1,0
29,207,2,0
29,209,41,0
29,223,79,0
29,229,28,0
29,233,25,0
29,234,12,0
29,239,92,0
29,241,50,0
29,245,34,0
29,250,55,0
29,261,38,0
29,262,93,0
29,269,31,0
29,271,64,0
29,281,1,0
29,287,63,0
29,288,62,0
29,289,100,0
29,292,72,0
29,293,61,0
30,16,87,0
30,25,64,0
30,28,76,0
30,29,73,0
30,35,92,0
30,51,39,0
30,68,52,0
30,69,3,0
30,78,44,0
30,79,63,0
30,105,42,0
30,126,24,0
30,127,66,0
30,140,4,0
30,143,37,0
30,146,44,0
30,155,46,0
30,173,25,0
30,177,46,0
30,178,65,0
30,181,49,0
30,189,3,0
30,204,80,0
30,209,2,0
30,213,53,0
30,220,5,0
30,222,81,0
30,223,24,0
30,233,85,0
30,267,44,0
30,271,79,0
30,277,73,0
30,280,99,0
30,281,41,0
30,285,70,0
30,289,16,0
30,298,83,0
30,299,52,0
31,8,95,0
31,12,32,0
31,22,24,0
31,47,76,0
31,50,68,0
31,52,88,0
31,56,20,0
31,64,20,0
31,76,32,0
31,81,23,0
31,90,82,0
31,92,48,0
31,95,42,0
31,107,41,0
31,129,94,0
31,139,13,0
31,156,69,0
31,157,91,0
31,162,63,0
31,171,80,0
31,182,9,0
31,214,57,0
31,218,8,0
31,232,33,0
31,255,65,0
31,256,57,0
32,2,80,0
32,3,85,0
32,15,62,0
32,23,30,0
32,26,19,0
32,27,88,0
32,28,97,0
32,29,60,0
32,36,66,0
32,40,64,0
32,46,14,0
32,53,34,0
32,73,18,0
32,118,22,0
32,129,45,0
32,135,10,0
32,142,72,0
32,159,23,0
32,172,51,0
32,184,70,0
32,188,7,0
32,198,71,0
32,199,41,0
32,209,39,0
32,214,45,0
32,215,38,0
32,222,23,0
32,233,70,0
32,234,13,0
32,239,13,0
32,250,19,0
32,252,73,0
32,253,39,0
32,260,41,0
32,261,2,0
32,262,5,0
32,267,100,0
32,279,26,0
32,281,13,0
32,290,79,0
32,298,87,0
33,7,94,0
33,59,29,0
33,63,75,0
33,66,66,0
33,77,78,0
33,80,40,0
33,85,12,0
33,87,52,0
33,98,3,0
33,101,61,0
33,110,46,0
33,113,97,0
33,117,50,0
33,121,63,0
33,124,52,0
33,132,52,0
33,134,14,0
33,152,94,0
33,160,70,0
33,163,70,0
33,164,56,0
33,165,32,0
33,174,58,0
33,195,42,0
33,203,5,0
33,208,25,0
33,210,62,0
33,236,69,0
33,246,5,0
33,249,71,0
33,259,58,0
33,283,97,0
33,284,72,0
33,294,21,0
34,3,54,0
34,4,54,0
34,8,20,0
34,15,75,0
34,19,31,0
34,26,60,0
34,32,7,0
34,40,18,0
34,61,16,0
34,62,74,0
34,74,41,0
34,77,23,0
34,82,87,0
34,89,18,0
34,94,96,0
34,100,63,0
34,113,28,0
34,130,80,0
34,135,82,0
34,141,88,0
34,165,14,0
34,182,30,0
34,190,95,0
34,203,13,0
34,211,71,0
34,214,52,0
34,218,68,0
34,222,13,0
34,236,98,0
34,239,59,0
34,247,5,0
34,252,81,0
34,253,54,0
34,254,17,0
34,256,51,0
34,262,1,0
34,263,69,0
34,268,28,0
34,275,34,0
34,283,26,0
34,293,99,0
34,295,29,0
35,16,80,0
35,18,90,0
35,25,96,0
35,37,21,0
35,41,44,0
35,51,23,0
35,68,53,0
35,72,69,0
35,86,50,0
35,146,41,0
35,187,62,0
35,199,55,0
35,207,63,0
35,209,99,0
35,215,23,0
35,220,73,0
35,223,59,0
35,248,29,0
35,271,11,0
35,292,86,0
36,2,43,0
36,10,23,0
36,16,36,0
36,21,51,0
36,27,50,0
36,28,83,0
36,30,39,0
36,62,20,0
36,65,70,0
36,72,100,0
36,78,58,0
36,86,85,0
36,105,13,0
36,143,17,0
36,147,52,0
36,155,98,0
36,177,24,0
36,184,31,0
36,189,96,0
36,204,45,0
36,207,87,0
36,215,75,0
36,221,48,0
36,237,77,0
36,239,46,0
36,241,73,0
36,245,46,0
36,253,85,0
36,259,94,0
36,261,9,0
36,262,40,0
36,267,85,0
36,268,22,0
36,269,74,0
36,271,55,0
36,277,91,0
36,280,6,0
36,281,39,0
36,289,62,0
36,292,55,0
36,293,2,0
37,9,59,0
37,38,73,0
37,55,12,0
37,72,24,0
37,79,3,0
37,146,51,0
37,178,66,0
37,194,2,0
37,220,62,0
37,229,63,0
37,241,37,0
37,251,69,0
37,264,7,0
37,288,93,0
37,298,71,0
38,10,42,0
38,23,92,0
38,25,83,0
38,28,15,0
38,30,31,0
38,35,3,0
38,51,77,0
38,55,92,0
38,68,36,0
38,72,24,0
38,93,75,0
38,99,9,0
38,106,55,0
38,111,86,0
38,146,33,0
38,177,44,0
38,178,37,0
38,179,80,0
38,194,56,0
38,209,64,0
38,215,50,0
38,219,9,0
38,220,96,0
38,223,33,0
38,226,36,0
38,235,28,0
38,260,91,0
38,269,76,0
38,271,20,0
38,288,95,0
38,292,58,0
38,296,68,0
39,16,52,0
39,18,20,0
39,30,19,0
39,41,34,0
39,69,23,0
39,86,42,0
39,123,82,0
39,138,100,0
39,143,84,0
39,147,6,0
39,166,1,0
39,183,40,0
39,204,54,0
39,207,47,0
39,227,44,0
39,228,38,0
39,245,85,0
39,248,56,0
39,257,14,0
39,285,79,0
39,299,38,0
40,2,77,0
40,4,88,0
40,5,12,0
40,15,26,0
40,17,59,0
40,19,6,0
40,42,23,0
40,45,27,0
40,47,52,0
40,50,71,0
40,53,7,0
40,74,23,0
40,79,92,0
40,100,2,0
40,114,27,0
40,118,51,0
40,129,37,0
40,134,7,0
40,137,96,0
40,139,83,0
40,148,90,0
40,165,59,0
40,173,99,0
40,184,85,0
40,185,98,0
40,203,30,0
40,205,39,0
40,212,95,0
40,213,61,0
40,222,11,0
40,231,54,0
40,234,81,0
40,239,69,0
40,249,7,0
40,250,94,0
40,252,50,0
40,253,64,0
40,255,50,0
40,262,88,0
40,268,22,0
40,290,11,0
41,30,95,0
41,36,29,0
41,51,4,0
41,68,36,0
41,69,97,0
41,78,79,0
41,86,46,0
41,127,99,0
41,131,4,0
41,138,21,0
41,146,15,0
41,166,74,0
41,187,60,0
41,189,100,0
41,216,84,0
41,220,48,0
41,221,61,0
41,227,63,0
41,248,63,0
41,258,69,0
41,277,86,0
41,287,86,0
41,289,45,0
41,292,92,0
41,299,49,0
42,5,2,0
42,8,48,0
42,17,94,0
42,23,59,0
42,32,44,0
42,47,5,0
42,53,46,0
42,54,89,0
42,67,15,0
42,76,97,0
42,82,55,0
42,90,57,0
42,91,87,0
42,97,72,0
42,99,39,0
42,107,43,0
42,135,39,0
42,137,19,0
42,148,18,0
42,156,35,0
42,159,82,0
42,172,15,0
42,185,3,0
42,188,66,0
42,193,15,0
42,214,89,0
42,219,55,0
42,224,52,0
42,238,78,0
42,239,80,0
42,243,42,0
42,252,12,0
42,253,25,0
42,260,80,0
42,262,81,0
42,272,68,0
42,288,73,0
42,296,68,0
42,297,23,0
43,6,49,0
43,14,20,0
43,60,6,0
43,61,97,0
43,77,86,0
43,87,6,0
43,110,20,0
43,113,67,0
43,116,37,0
43,119,18,0
43,124,4,0
43,132,87,0
43,157,74,0
43,182,26,0
43,191,88,0
43,195,76,0
43,211,24,0
43,218,8,0
43,246,28,0
43,254,76,0
43,256,24,0
43,263,14,0
43,265,41,0
43,266,8,0
43,295,85,0
44,6,72,0
44,12,91,0
44,14,47,0
44,31,94,0
44,54,61,0
44,56,33,0
44,64,85,0
44,90,75,0
44,95,57,0
44,103,27,0
44,107,53,0
44,136,29,0
44,169,15,0
44,171,66,0
44,225,34,0
44,244,53,0
45,3,30,0
45,20,95,0
45,26,88,0
45,28,64,0
45,32,11,0
45,36,8,0
45,42,19,0
45,46,5,0
45,47,63,0
45,67,2,0
45,73,37,0
45,79,74,0
45,106,47,0
45,111,3,0
45,114,24,0
45,118,98,0
45,129,70,0
45,139,42,0
45,142,62,0
45,159,73,0
45,176,13,0
45,177,94,0
45,179,73,0
45,184,17,0
45,185,87,0
45,192,97,0
45,193,60,0
45,199,94,0
45,212,89,0
45,219,51,0
45,234,2,0
45,235,31,0
45,238,18,0
45,250,42,0
45,252,7,0
45,260,57,0
45,268,3,0
45,269,65,0
45,279,5,0
46,20,78,0
46,23,43,0
46,26,5,0
46,42,26,0
46,57,4,0
46,67,63,0
46,73,73,0
46,76,91,0
46,92,13,0
46,108,84,0
46,112,55,0
46,137,77,0
46,139,50,0
46,142,66,0
46,145,10,0
46,149,52,0
46,159,80,0
46,172,57,0
46,175,32,0
46,176,31,0
46,184,7,0
46,193,82,0
46,206,27,0
46,243,54,0
46,260,33,0
46,279,11,0
46,288,54,0
46,297,63,0
47,0,84,0
47,5,65,0
47,14,2,0
47,20,79,0
47,26,72,0
47,32,51,0
47,34,4,0
47,52,40,0
47,53,8,0
47,64,2,0
47,74,59,0
47,82,58,0
47,91,48,0
47,107,11,0
47,108,87,0
47,109,78,0
47,114,25,0
47,116,90,0
47,120,97,0
47,135,90,0
47,137,44,0
47,139,26,0
47,148,9,0
47,153,66,0
47,156,94,0
47,162,82,0
47,170,81,0
47,184,57,0
47,203,16,0
47,212,27,0
47,222,98,0
47,225,78,0
47,231,36,0
47,232,19,0
47,243,25,0
47,255,74,0
47,263,10,0
47,268,93,0
47,269,96,0
47,281,1,0
47,290,90,0
48,9,44,0
48,46,33,0
48,57,35,0
48,73,68,0
48,83,55,0
48,149,28,0
48,153,3,0
48,172,86,0
48,193,62,0
48,194,67,0
48,206,62,0
48,226,72,0
48,235,53,0
48,242,88,0
48,251,63,0
48,260,43,0
48,270,36,0
48,272,45,0
48,297,19,0
49,9,53,0
49,23,48,0
49,46,13,0
49,48,99,0
49,70,80,0
49,73,49,0
49,97,90,0
49,99,11,0
49,111,1,0
49,145,94,0
49,172,66,0
49,193,28,0
49,206,84,0
49,226,88,0
49,235,33,0
49,242,20,0
49,251,34,0
49,264,15,0
49,279,47,0
49,288,92,0
49,296,55,0
49,297,1,0
50,0,10,0
50,8,35,0
50,19,86,0
50,34,22,0
50,43,1,0
50,47,1,0
50,52,90,0
50,61,77,0
50,71,86,0
50,74,95,0
50,77,31,0
50,91,63,0
50,103,49,0
50,113,95,0
50,114,81,0
50,117,7,0
50,119,19,0
50,120,87,0
50,141,45,0
50,144,17,0
50,148,81,0
50,151,14,0
50,157,46,0
50,160,87,0
50,161,15,0
50,180,76,0
50,218,42,0
50,225,45,0
50,246,52,0
50,254,36,0
50,256,57,0
50,266,100,0
50,268,91,0
50,283,35,0
50,290,87,0
51,2,84,0
51,10,77,0
51,15,54,0
51,16,89,0
51,32,88,0
51,36,67,0
51,45,44,0
51,62,97,0
51,68,95,0
51,72,72,0
51,79,4,0
51,86,16,0
51,96,96,0
51,106,73,0
51,123,33,0
51,126,81,0
51,127,38,0
51,142,27,0
51,155,43,0
51,167,61,0
51,184,71,0
51,187,98,0
51,189,59,0
51,207,81,0
51,220,50,0
51,222,36,0
51,233,30,0
51,234,4,0
51,250,5,0
51,261,83,0
51,262,98,0
51,277,46,0
51,280,28,0
51,293,2,0
51,299,91,0
52,3,4,0
52,4,13,0
52,6,26,0
52,15,83,0
52,34,53,0
52,40,12,0
52,43,34,0
52,54,31,0
52,61,1,0
52,76,53,0
52,77,98,0
52,82,86,0
52,87,34,0
52,91,94,0
52,94,55,0
52,100,27,0
52,103,10,0
52,110,50,0
52,113,30,0
52,116,84,0
52,117,91,0
52,120,29,0
52,129,38,0
52,134,27,0
52,135,84,0
52,144,63,0
52,180,60,0
52,181,67,0
52,190,25,0
52,192,66,0
52,195,50,0
52,203,43,0
52,218,84,0
52,225,45,0
52,231,42,0
52,246,66,0
52,252,35,0
