Source,Target,Capacity,Flow
7,358,12,0
7,360,78,0
7,362,48,0
7,365,44,0
7,391,3,0
8,5,71,0
8,26,19,0
8,28,78,0
8,34,13,0
8,50,88,0
8,55,60,0
8,57,96,0
8,87,79,0
8,88,13,0
8,93,94,0
8,95,42,0
8,111,40,0
8,118,15,0
8,119,77,0
8,125,7,0
8,129,71,0
8,155,70,0
8,158,76,0
8,196,33,0
8,207,11,0
8,210,50,0
8,221,1,0
8,231,87,0
8,242,26,0
8,261,3,0
8,264,67,0
8,267,83,0
8,294,41,0
8,299,33,0
8,305,23,0
8,307,66,0
8,324,30,0
8,325,56,0
8,333,30,0
8,337,93,0
8,346,16,0
8,353,99,0
8,372,59,0
8,381,72,0
8,384,79,0
8,389,84,0
8,395,44,0
8,398,38,0
9,51,26,0
9,55,62,0
9,97,64,0
9,110,57,0
9,122,25,0
9,127,25,0
9,146,1,0
9,150,27,0
9,184,65,0
9,188,62,0
9,196,82,0
9,213,86,0
9,222,7,0
9,225,69,0
9,231,10,0
9,235,14,0
9,287,2,0
9,292,31,0
9,331,72,0
9,346,25,0
9,353,66,0
9,357,99,0
9,366,93,0
9,368,93,0
9,373,22,0
9,397,64,0
9,398,29,0
10,13,97,0
10,17,68,0
10,22,52,0
10,41,85,0
10,64,89,0
10,68,35,0
10,76,65,0
10,101,70,0
10,102,38,0
10,138,50,0
10,149,44,0
10,157,79,0
10,166,45,0
10,187,73,0
10,193,10,0
10,194,19,0
10,198,63,0
10,199,9,0
10,204,4,0
10,205,88,0
10,211,81,0
10,224,34,0
10,229,19,0
10,238,36,0
10,240,61,0
10,255,6,0
10,280,7,0
10,296,39,0
10,320,51,0
10,329,35,0
10,338,28,0
10,347,64,0
10,348,52,0
10,374,44,0
10,376,38,0
10,378,11,0
10,382,28,0
10,388,85,0
11,1,2,0
11,4,6,0
11,27,59,0
11,34,37,0
11,44,96,0
11,47,89,0
11,49,30,0
11,57,90,0
11,65,94,0
11,74,100,0
11,84,57,0
11,92,12,0
11,93,78,0
11,94,7,0
11,118,69,0
11,143,20,0
11,144,44,0
11,153,97,0
11,158,96,0
11,169,74,0
11,170,53,0
11,179,89,0
11,192,36,0
11,203,38,0
11,208,48,0
11,234,26,0
11,236,60,0
11,237,22,0
11,244,58,0
11,248,100,0
11,254,31,0
11,264,98,0
11,268,19,0
11,274,61,0
11,276,83,0
11,278,59,0
11,281,24,0
11,286,72,0
11,298,96,0
11,299,35,0
11,301,31,0
11,303,71,0
11,328,55,0
11,334,39,0
11,335,27,0
11,343,62,0
11,352,65,0
11,372,89,0
11,390,10,0
11,394,78,0
12,3,61,0
12,10,2,0
12,62,70,0
12,76,86,0
12,80,41,0
12,101,43,0
12,112,100,0
12,162,51,0
12,193,25,0
12,198,83,0
12,199,77,0
12,202,56,0
12,211,19,0
12,223,93,0
12,229,55,0
12,238,83,0
12,240,33,0
12,255,95,0
12,296,21,0
12,329,59,0
12,330,86,0
12,338,33,0
12,348,66,0
12,350,98,0
12,351,54,0
12,363,20,0
12,374,48,0
12,388,21,0
13,20,41,0
13,22,75,0
13,30,64,0
13,40,57,0
13,42,50,0
13,66,43,0
13,71,23,0
13,80,24,0
13,86,20,0
13,108,52,0
13,138,72,0
13,164,93,0
13,166,47,0
13,173,13,0
13,183,83,0
13,187,85,0
13,191,100,0
13,198,36,0
13,216,53,0
13,223,82,0
13,230,37,0
13,237,86,0
13,238,16,0
13,253,58,0
13,265,100,0
13,296,68,0
13,313,82,0
13,318,28,0
13,323,79,0
13,326,63,0
13,335,75,0
13,349,76,0
13,354,30,0
13,361,44,0
13,363,26,0
13,382,62,0
13,385,40,0
14,2,38,0
14,11,47,0
14,25,3,0
14,28,75,0
14,38,32,0
14,56,26,0
14,58,74,0
14,65,22,0
14,92,37,0
14,94,89,0
14,143,76,0
14,153,64,0
14,160,16,0
14,169,99,0
14,179,22,0
14,201,2,0
14,221,29,0
14,227,30,0
14,234,43,0
14,236,22,0
14,248,72,0
14,254,67,0
14,268,12,0
14,277,6,0
14,281,49,0
14,282,49,0
14,290,3,0
14,291,37,0
14,299,41,0
14,306,92,0
14,325,73,0
14,328,2,0
14,332,38,0
14,340,91,0
14,354,96,0
14,356,94,0
14,369,34,0
14,392,23,0
14,394,63,0
15,16,23,0
15,38,70,0
15,54,75,0
15,103,44,0
15,123,84,0
15,143,23,0
15,155,53,0
15,168,8,0
15,177,57,0
15,182,56,0
15,188,60,0
15,200,69,0
15,206,9,0
15,228,35,0
15,235,84,0
15,263,38,0
15,269,65,0
15,297,43,0
15,298,2,0
15,308,87,0
15,315,73,0
15,322,28,0
15,325,94,0
15,344,8,0
15,356,88,0
15,381,9,0
16,9,69,0
16,39,56,0
16,48,9,0
16,55,70,0
16,70,83,0
16,82,96,0
16,100,50,0
16,106,88,0
16,109,15,0
16,120,7,0
16,142,14,0
16,151,96,0
16,155,43,0
16,168,68,0
16,172,27,0
16,177,45,0
16,188,43,0
16,197,40,0
16,235,89,0
16,263,72,0
16,287,23,0
16,308,84,0
16,315,21,0
16,316,50,0
16,331,25,0
16,344,72,0
16,353,83,0
16,357,46,0
16,359,62,0
16,379,73,0
17,6,80,0
17,13,89,0
17,19,26,0
17,22,33,0
17,42,28,0
17,47,71,0
17,53,61,0
17,60,77,0
17,62,58,0
17,66,61,0
17,68,76,0
17,87,41,0
17,112,55,0
17,130,51,0
17,132,33,0
17,139,24,0
17,147,69,0
17,156,91,0
17,158,46,0
17,162,51,0
17,164,80,0
17,187,38,0
17,189,92,0
17,191,50,0
17,193,3,0
17,194,34,0
17,203,35,0
17,205,88,0
17,209,53,0
17,211,54,0
17,223,4,0
17,230,6,0
17,253,13,0
17,255,96,0
17,265,80,0
17,273,18,0
17,279,79,0
17,280,83,0
17,302,45,0
17,305,31,0
17,311,46,0
17,313,16,0
17,318,21,0
17,320,5,0
17,323,79,0
17,341,83,0
17,347,67,0
17,348,22,0
17,350,90,0
17,376,31,0
17,383,41,0
17,388,99,0
17,395,36,0
17,396,5,0
18,5,86,0
18,7,19,0
18,24,23,0
18,26,87,0
18,33,72,0
18,36,30,0
18,43,62,0
18,46,61,0
18,59,21,0
18,63,74,0
18,73,16,0
18,75,5,0
18,79,89,0
18,85,34,0
18,95,84,0
18,98,89,0
18,105,99,0
18,114,43,0
18,115,94,0
18,116,97,0
18,117,61,0
18,121,2,0
18,125,34,0
18,126,38,0
18,128,61,0
18,130,45,0
18,133,99,0
18,134,50,0
18,136,19,0
18,137,16,0
18,140,10,0
18,145,5,0
18,147,2,0
18,148,13,0
18,154,98,0
18,163,44,0
18,165,20,0
18,185,51,0
18,186,11,0
18,212,21,0
18,214,91,0
18,217,100,0
18,220,9,0
18,226,43,0
18,233,37,0
18,239,97,0
18,247,72,0
18,256,59,0
18,258,47,0
18,270,62,0
18,275,84,0
18,284,27,0
18,288,91,0
18,295,4,0
18,310,32,0
18,312,40,0
18,321,78,0
18,339,73,0
18,345,49,0
18,370,1,0
18,371,37,0
18,380,23,0
18,386,94,0
18,389,38,0
19,6,41,0
19,21,30,0
19,28,52,0
19,42,82,0
19,52,31,0
19,53,26,0
19,57,78,0
19,65,75,0
19,68,64,0
19,71,73,0
19,87,73,0
19,90,56,0
19,118,50,0
19,119,50,0
19,129,2,0
19,132,84,0
19,139,31,0
19,140,46,0
19,147,24,0
19,152,48,0
19,160,13,0
19,161,30,0
19,164,70,0
19,181,7,0
19,189,32,0
19,194,44,0
19,203,96,0
19,207,85,0
19,208,15,0
19,209,15,0
19,211,74,0
19,215,74,0
19,230,11,0
19,233,47,0
19,237,90,0
19,238,52,0
19,256,36,0
19,264,8,0
19,267,9,0
19,268,74,0
19,273,19,0
19,279,81,0
19,290,28,0
19,304,31,0
19,319,6,0
19,333,60,0
19,335,42,0
19,343,78,0
19,347,23,0
19,361,73,0
19,367,3,0
19,371,96,0
19,372,18,0
19,383,20,0
19,384,49,0
19,387,88,0
19,396,62,0
20,10,32,0
20,17,4,0
20,19,8,0
20,21,22,0
20,41,35,0
20,42,73,0
20,68,85,0
20,71,95,0
20,90,4,0
20,101,15,0
20,108,28,0
20,113,1,0
20,138,20,0
20,141,73,0
20,166,63,0
20,189,76,0
20,194,2,0
20,199,48,0
20,202,54,0
20,204,32,0
20,209,99,0
20,229,75,0
20,230,80,0
20,240,10,0
20,253,23,0
20,255,77,0
20,259,72,0
20,265,61,0
20,279,56,0
20,294,71,0
20,313,5,0
20,319,32,0
20,320,50,0
20,323,5,0
20,335,7,0
20,338,6,0
20,341,17,0
20,343,13,0
20,348,93,0
20,367,58,0
20,376,94,0
21,8,59,0
21,17,88,0
21,42,44,0
21,49,69,0
21,52,14,0
21,53,96,0
21,64,32,0
21,66,80,0
21,72,79,0
21,87,60,0
21,108,5,0
21,112,55,0
21,113,67,0
21,119,79,0
21,129,61,0
21,132,91,0
21,139,96,0
21,140,100,0
21,144,74,0
21,153,79,0
21,157,67,0
21,158,91,0
21,161,39,0
21,163,65,0
21,189,67,0
21,191,98,0
21,194,78,0
21,203,22,0
21,211,100,0
21,215,95,0
21,216,79,0
21,223,100,0
21,230,52,0
21,233,69,0
21,237,27,0
21,240,65,0
21,242,63,0
21,255,48,0
21,256,18,0
21,264,10,0
21,267,97,0
21,268,97,0
21,270,59,0
21,273,94,0
21,277,2,0
21,280,47,0
21,288,37,0
21,304,99,0
21,305,56,0
21,319,82,0
21,335,28,0
21,341,6,0
21,351,90,0
21,376,60,0
21,384,70,0
21,389,76,0
21,395,75,0
22,3,77,0
22,20,29,0
22,42,13,0
22,108,92,0
22,138,81,0
22,141,97,0
22,156,6,0
22,193,8,0
22,198,22,0
22,199,96,0
22,209,75,0
22,223,21,0
22,237,79,0
22,238,40,0
22,253,89,0
22,255,65,0
22,259,95,0
22,260,18,0
22,266,22,0
22,279,51,0
22,296,42,0
22,320,97,0
22,323,61,0
22,338,67,0
22,351,23,0
22,354,32,0
22,361,80,0
22,363,76,0
22,367,93,0
22,385,63,0
23,5,39,0
23,6,72,0
23,7,70,0
23,18,35,0
23,26,31,0
23,32,98,0
23,35,10,0
23,41,82,0
23,59,11,0
23,62,89,0
23,64,67,0
23,68,80,0
23,76,90,0
23,85,1,0
23,101,47,0
23,116,57,0
23,117,10,0
23,125,45,0
23,128,76,0
23,129,54,0
23,130,51,0
23,134,82,0
23,140,37,0
23,154,77,0
23,157,14,0
23,162,61,0
23,163,36,0
23,180,57,0
23,185,80,0
23,202,85,0
23,205,32,0
23,210,26,0
23,211,56,0
23,214,33,0
23,218,7,0
23,224,74,0
23,233,90,0
23,238,25,0
23,240,97,0
23,246,93,0
23,252,61,0
23,262,24,0
23,271,80,0
23,275,60,0
23,284,72,0
23,289,66,0
23,294,36,0
23,305,77,0
23,309,29,0
23,310,27,0
23,312,90,0
23,321,49,0
23,355,99,0
23,358,99,0
23,360,32,0
23,367,5,0
23,371,67,0
23,386,81,0
23,389,36,0
23,396,80,0
24,5,15,0
24,46,82,0
24,73,2,0
24,75,14,0
24,88,29,0
24,95,72,0
24,98,1,0
24,117,38,0
24,122,33,0
24,125,25,0
24,126,62,0
24,134,75,0
24,136,42,0
24,154,98,0
24,210,11,0
24,212,25,0
24,220,6,0
24,241,47,0
24,243,19,0
24,247,36,0
24,261,49,0
24,272,44,0
24,275,63,0
24,283,1,0
24,287,13,0
24,289,82,0
24,314,100,0
24,324,88,0
24,346,74,0
24,358,78,0
24,360,19,0
24,364,77,0
24,365,60,0
24,368,82,0
24,391,81,0
24,393,48,0
25,0,99,0
25,2,82,0
25,11,78,0
25,15,11,0
25,27,81,0
25,28,6,0
25,31,82,0
25,34,69,0
25,38,57,0
25,56,54,0
25,57,6,0
25,65,44,0
25,77,63,0
25,78,100,0
25,84,47,0
25,123,35,0
25,143,69,0
25,144,8,0
25,151,95,0
25,153,92,0
25,167,87,0
25,169,56,0
25,190,51,0
25,196,10,0
25,203,31,0
25,208,51,0
25,221,30,0
25,227,6,0
25,228,99,0
25,236,4,0
25,250,45,0
25,254,43,0
25,267,13,0
25,276,79,0
25,290,97,0
25,301,10,0
25,308,30,0
25,327,8,0
25,336,10,0
25,344,7,0
25,352,60,0
25,357,82,0
25,394,37,0
25,395,6,0
26,5,50,0
26,6,100,0
26,24,35,0
26,36,76,0
26,37,64,0
26,45,86,0
26,46,93,0
26,47,69,0
26,50,17,0
26,57,9,0
26,79,55,0
26,88,76,0
26,90,18,0
26,98,52,0
26,106,46,0
26,107,94,0
26,109,73,0
26,111,40,0
26,118,82,0
26,122,26,0
26,125,7,0
26,127,70,0
26,128,13,0
26,129,99,0
26,136,42,0
26,146,65,0
26,150,12,0
26,158,54,0
26,176,63,0
26,181,71,0
26,189,22,0
26,203,42,0
26,210,3,0
26,213,43,0
26,218,42,0
26,225,9,0
26,226,46,0
26,231,4,0
26,233,91,0
26,239,62,0
26,242,52,0
26,261,27,0
26,264,68,0
26,270,30,0
26,271,53,0
26,273,62,0
26,283,97,0
26,288,40,0
26,292,94,0
26,334,72,0
26,339,62,0
26,346,11,0
26,353,34,0
26,358,52,0
26,360,71,0
26,362,47,0
26,364,81,0
26,366,28,0
26,368,14,0
26,371,89,0
26,373,81,0
26,384,46,0
26,387,85,0
26,397,98,0
26,398,36,0
26,399,49,0
27,14,2,0
27,28,90,0
27,38,26,0
27,44,28,0
27,58,64,0
27,78,74,0
27,84,55,0
27,103,6,0
27,123,89,0
27,143,73,0
27,151,66,0
27,170,29,0
27,182,21,0
27,190,11,0
27,195,70,0
27,208,42,0
27,236,12,0
27,248,18,0
27,249,85,0
27,251,89,0
27,269,97,0
27,274,92,0
27,281,31,0
27,286,37,0
27,298,36,0
27,307,4,0
27,325,39,0
27,344,32,0
27,377,52,0
27,394,11,0
28,0,78,0
28,2,98,0
28,4,64,0
28,11,97,0
28,21,10,0
28,37,25,0
28,38,48,0
28,47,84,0
28,48,70,0
28,49,42,0
28,52,63,0
28,56,29,0
28,65,93,0
28,72,83,0
28,77,94,0
28,84,42,0
28,103,67,0
28,111,88,0
28,129,75,0
28,139,73,0
28,144,1,0
28,146,72,0
28,158,1,0
28,159,89,0
28,160,94,0
28,181,67,0
28,182,52,0
28,190,66,0
28,203,24,0
28,221,56,0
28,227,82,0
28,228,3,0
28,231,20,0
28,236,10,0
28,241,25,0
28,248,14,0
28,251,16,0
28,254,31,0
28,274,66,0
28,276,43,0
28,281,34,0
28,286,22,0
28,299,20,0
28,304,59,0
28,307,30,0
28,311,11,0
28,316,63,0
28,324,72,0
28,325,99,0
28,328,19,0
28,334,92,0
28,341,36,0
28,356,42,0
28,384,98,0
28,389,35,0
28,390,28,0
28,394,33,0
29,7,70,0
29,18,9,0
29,24,72,0
29,32,95,0
29,33,78,0
29,43,99,0
29,46,73,0
29,63,33,0
29,73,40,0
29,85,78,0
29,91,41,0
29,105,27,0
29,114,36,0
29,115,19,0
29,116,20,0
29,121,35,0
29,126,28,0
29,135,78,0
29,137,100,0
29,212,77,0
29,218,94,0
29,226,11,0
29,275,34,0
29,289,95,0
29,355,73,0
29,358,16,0
29,360,62,0
29,365,56,0
29,380,43,0
29,391,9,0
29,393,97,0
29,399,5,0
30,20,32,0
30,22,76,0
30,40,100,0
30,42,22,0
30,66,8,0
30,108,21,0
30,113,83,0
30,166,26,0
30,191,96,0
30,209,80,0
30,216,25,0
30,237,77,0
30,255,99,0
30,259,21,0
30,260,23,0
30,265,84,0
30,296,96,0
30,313,99,0
30,318,68,0
30,326,81,0
30,351,30,0
31,0,100,0
31,9,2,0
31,15,30,0
31,16,90,0
31,39,24,0
31,48,48,0
31,55,65,0
31,70,45,0
31,83,43,0
31,94,55,0
31,96,83,0
31,142,27,0
31,143,84,0
31,151,39,0
31,155,36,0
31,168,87,0
31,182,62,0
31,184,66,0
31,188,95,0
31,196,87,0
31,206,55,0
31,222,66,0
31,235,60,0
31,248,31,0
31,263,88,0
31,285,59,0
31,297,81,0
31,307,52,0
31,308,39,0
31,316,42,0
31,322,89,0
31,325,32,0
31,344,47,0
31,352,53,0
31,359,80,0
31,381,38,0
31,394,18,0
31,398,39,0
32,7,98,0
32,18,73,0
32,45,92,0
32,59,18,0
32,67,44,0
32,91,43,0
32,114,77,0
32,117,36,0
32,125,50,0
32,136,48,0
32,148,17,0
32,161,100,0
32,176,56,0
32,180,38,0
32,185,99,0
32,186,86,0
32,212,18,0
32,214,69,0
32,218,69,0
32,243,8,0
32,246,41,0
32,252,52,0
32,284,48,0
32,289,74,0
32,339,57,0
32,355,30,0
32,362,100,0
32,365,10,0
32,380,12,0
32,387,81,0
33,5,15,0
33,24,39,0
33,32,65,0
33,36,19,0
33,43,96,0
33,46,80,0
33,61,60,0
33,63,46,0
33,73,13,0
33,79,59,0
33,85,18,0
33,105,42,0
33,117,87,0
33,125,98,0
33,126,59,0
33,137,36,0
33,148,60,0
33,185,9,0
33,210,28,0
33,212,7,0
33,214,65,0
33,220,31,0
33,226,82,0
33,239,17,0
33,243,47,0
33,258,14,0
33,275,65,0
33,283,85,0
33,284,19,0
33,365,61,0
33,380,5,0
33,399,46,0
34,0,12,0
34,2,14,0
34,14,63,0
34,15,87,0
34,28,27,0
34,31,76,0
34,49,65,0
34,54,88,0
34,55,60,0
34,56,21,0
34,57,85,0
34,72,19,0
34,94,46,0
34,96,94,0
34,103,18,0
34,110,97,0
34,119,13,0
34,144,9,0
34,146,69,0
34,150,7,0
34,151,52,0
34,153,39,0
34,155,30,0
34,163,51,0
34,168,18,0
34,171,51,0
34,177,16,0
34,188,74,0
34,203,85,0
34,206,34,0
34,225,42,0
34,231,33,0
34,248,48,0
34,251,4,0
34,264,35,0
34,298,51,0
34,299,40,0
34,308,6,0
34,316,9,0
34,324,82,0
34,328,18,0
34,333,74,0
34,334,7,0
34,337,49,0
34,344,40,0
34,346,99,0
34,356,65,0
34,357,92,0
34,366,83,0
34,372,29,0
34,373,81,0
34,381,74,0
34,384,96,0
34,394,96,0
34,395,22,0
34,397,10,0
34,398,72,0
35,5,14,0
35,6,30,0
35,8,25,0
35,18,32,0
35,19,89,0
35,21,17,0
35,24,59,0
35,26,51,0
35,37,30,0
35,43,43,0
35,47,14,0
35,57,24,0
35,63,71,0
35,65,80,0
35,72,19,0
35,79,65,0
35,90,85,0
35,91,65,0
35,93,35,0
35,95,5,0
35,111,83,0
35,116,60,0
35,119,35,0
35,127,92,0
35,129,5,0
35,134,96,0
35,136,83,0
35,141,86,0
35,146,74,0
35,147,97,0
35,155,76,0
35,157,46,0
35,159,24,0
35,161,57,0
35,163,43,0
35,180,23,0
35,181,95,0
35,189,19,0
35,207,87,0
35,210,19,0
35,215,60,0
35,218,86,0
35,219,52,0
35,231,69,0
35,233,5,0
35,241,2,0
35,242,3,0
35,258,78,0
35,261,75,0
35,273,19,0
35,275,84,0
35,288,65,0
35,294,5,0
35,304,75,0
35,324,30,0
35,333,32,0
35,334,71,0
35,352,57,0
35,353,73,0
35,358,28,0
35,362,46,0
35,366,57,0
35,370,47,0
35,371,36,0
35,381,21,0
35,387,77,0
35,389,62,0
35,393,42,0
35,396,26,0
35,397,89,0
35,398,9,0
36,5,91,0
36,24,83,0
36,29,100,0
36,32,24,0
36,45,75,0
36,46,58,0
36,63,21,0
36,69,61,0
36,73,74,0
36,75,93,0
36,79,95,0
36,85,31,0
36,95,55,0
36,98,19,0
36,99,43,0
36,114,25,0
36,115,56,0
36,121,72,0
36,125,63,0
36,135,11,0
36,145,6,0
36,148,81,0
36,154,70,0
36,176,56,0
36,180,31,0
36,185,57,0
36,226,99,0
36,239,48,0
36,243,74,0
36,247,100,0
36,258,37,0
36,271,66,0
36,272,1,0
36,275,37,0
36,284,70,0
36,355,74,0
36,360,24,0
36,362,72,0
36,364,80,0
36,365,80,0
36,370,95,0
36,387,8,0
36,391,66,0
37,0,59,0
37,5,53,0
37,8,62,0
37,9,97,0
37,16,87,0
37,24,42,0
37,31,15,0
37,34,89,0
37,50,91,0
37,55,46,0
37,57,96,0
37,65,86,0
37,72,42,0
37,82,63,0
37,83,85,0
37,93,66,0
37,107,19,0
37,111,80,0
37,118,65,0
37,120,38,0
37,124,45,0
37,127,98,0
37,129,6,0
37,163,54,0
37,181,61,0
37,184,44,0
37,196,34,0
37,200,86,0
37,213,3,0
37,221,89,0
37,222,80,0
37,225,49,0
37,228,92,0
37,235,18,0
37,239,89,0
37,241,44,0
37,257,68,0
37,261,76,0
37,287,77,0
37,292,100,0
37,325,68,0
37,337,84,0
37,345,95,0
37,359,100,0
37,364,7,0
37,366,42,0
37,373,62,0
37,384,37,0
37,393,97,0
37,397,81,0
38,0,17,0
38,1,89,0
38,2,39,0
38,11,48,0
38,34,82,0
38,48,37,0
38,56,90,0
38,74,53,0
38,94,92,0
38,104,33,0
38,131,75,0
38,144,57,0
38,151,22,0
38,153,64,0
38,169,39,0
38,192,64,0
38,208,21,0
38,221,14,0
38,227,10,0
38,236,73,0
38,248,2,0
38,249,62,0
38,250,43,0
38,251,96,0
38,268,50,0
38,269,24,0
38,276,5,0
38,297,63,0
38,298,15,0
38,307,66,0
38,325,63,0
38,327,19,0
38,344,80,0
38,352,30,0
38,356,48,0
38,369,67,0
38,372,34,0
38,390,45,0
38,392,17,0
38,394,14,0
39,15,10,0
39,25,82,0
39,27,24,0
39,28,46,0
39,34,21,0
39,38,62,0
39,49,92,0
39,51,10,0
39,82,23,0
39,83,47,0
39,96,43,0
39,103,58,0
39,143,32,0
39,155,8,0
39,170,62,0
39,171,99,0
39,184,27,0
39,188,48,0
39,197,83,0
39,200,3,0
39,206,4,0
39,227,25,0
39,251,10,0
39,263,29,0
39,285,54,0
39,286,46,0
39,308,51,0
39,316,53,0
39,325,99,0
39,331,60,0
39,356,56,0
39,359,47,0
39,394,72,0
40,22,84,0
40,60,26,0
40,71,57,0
40,108,98,0
40,152,23,0
40,164,38,0
40,195,43,0
40,201,46,0
